Date,SMP,Temperature,Wind Speed,Visibility,Cloud Cover
8/11/2021 11:00,800,35,14.7,10,27.6
8/11/2021 11:30,800,35.1,16.2,10,25
8/11/2021 12:00,800,36,16.4,10,27.6
8/11/2021 12:30,800,36,18.2,10,25
8/11/2021 13:00,800,34.8,16,15.3,59.1
8/11/2021 13:30,820,34,13.1,10,25
8/11/2021 14:00,880,34,5.6,10,49.6
8/11/2021 14:30,880,33.8,10,10,50
8/11/2021 15:00,950,30,9.5,5.1,50
8/11/2021 15:30,958.3,28,9.3,10,50
8/11/2021 16:00,951,29.2,13.3,15.3,71
8/11/2021 16:30,958.3,27.1,9.2,10,50
8/11/2021 17:00,958.3,27.1,7.5,10,50
8/11/2021 17:30,960,27.1,5.4,10,50
8/11/2021 18:00,960,28,5.4,10,50
8/11/2021 18:30,960,28,7.4,10,50
8/11/2021 19:00,960,28.4,7.4,15.3,71
8/11/2021 19:30,950,28,7.4,10,50
8/11/2021 20:00,915,28,7.5,10,50
8/11/2021 20:30,950,28,5.4,10,50
8/11/2021 21:00,950,28,1.9,10,49.6
8/11/2021 21:30,910,28,3.7,10,25
8/11/2021 22:00,880,28,5.4,15.3,59.1
8/11/2021 22:30,800,28,7.4,10,25
8/11/2021 23:00,800,28,5.4,10,27.6
8/11/2021 23:30,750,28,5.4,10,25
8/12/2021 0:00,880,28,5.4,10,27.6
8/12/2021 0:30,880,28.9,3.7,10,25
8/12/2021 1:00,880,28.4,3.6,15.3,59.1
8/12/2021 1:30,850,27.9,3.6,10,25
8/12/2021 2:00,848,28,3.6,10,27.6
8/12/2021 2:30,848,27,9.4,10,25
8/12/2021 3:00,820,28,5.3,10,27.6
8/12/2021 3:30,800,27.9,3.6,10,25
8/12/2021 4:00,880,27.5,5.3,15.3,59.1
8/12/2021 4:30,895,27.9,5.2,10,25
8/12/2021 5:00,888.7,29,5.3,10,27.6
8/12/2021 5:30,897.7,28.9,5.5,10,25
8/12/2021 6:00,888.7,28,7.5,10,27.6
8/12/2021 6:30,820,28,5.3,10,25
8/12/2021 7:00,800,29.6,7.4,15.3,59.1
8/12/2021 7:30,880,30,7.6,10,25
8/12/2021 8:00,860.5,32,7.7,10,27.6
8/12/2021 8:30,800,33,11.1,10,25
8/12/2021 9:00,800,33,11,10,27.6
8/12/2021 9:30,700,35,9.3,10,25
8/12/2021 10:00,1,34.8,8.3,15.3,70.6
8/12/2021 10:30,790,35,9.5,10,49.1
8/12/2021 11:00,780,35,7.6,10,49.6
8/12/2021 11:30,780,36.9,7.5,10,49.1
8/12/2021 12:00,700,36,12.8,10,49.6
8/12/2021 12:30,780,36,14.6,10,49.1
8/12/2021 13:00,700,36,8,15.3,70.6
8/12/2021 13:30,665.6,36,16.4,10,49.1
8/12/2021 14:00,800,34,9.4,8,49.6
8/12/2021 14:30,800,34,9.4,10,49.1
8/12/2021 15:00,800,34,13.1,10,49.6
8/12/2021 15:30,720,34,13.3,10,50
8/12/2021 16:00,860.5,34.1,10,15.3,71
8/12/2021 16:30,900,32.9,14.7,10,51.4
8/12/2021 17:00,880,33,11.2,10,50
8/12/2021 17:30,950,32,7.8,10,50
8/12/2021 18:00,951,32,7.5,10,50
8/12/2021 18:30,958.3,30.9,7.6,10,50
8/12/2021 19:00,958.3,31.4,7.4,15.3,71
8/12/2021 19:30,951,30.8,8.1,9.9,50
8/12/2021 20:00,951,30.9,3.8,10,50.6
8/12/2021 20:30,950,29.8,0.1,9.9,51.4
8/12/2021 21:00,915,29.9,3.6,10,50.6
8/12/2021 21:30,883.4,29.8,1.9,9.9,50
8/12/2021 22:00,880,30.6,9.2,15.2,71
8/12/2021 22:30,848,29.8,5.4,9.9,50
8/12/2021 23:00,850,30.9,7.6,10,50
8/12/2021 23:30,800,30.8,7.6,9.9,50
8/13/2021 00:00,900,26,7.6,8,50
8/13/2021 00:30,875,26,5.4,8,50
8/13/2021 01:00,860.5,28.9,6.3,15.2,71.7
8/13/2021 01:30,820,29.8,7.4,9.9,51.4
8/13/2021 02:00,860.5,29.9,7.6,10,50.6
8/13/2021 02:30,820,28.8,3.8,9.9,51.4
8/13/2021 03:00,820,29,9.3,10,50
8/13/2021 03:30,820,28.8,9.2,9.9,50
8/13/2021 04:00,883.4,27.6,3.6,15.2,71
8/13/2021 04:30,888.7,29.8,9.2,9.9,50
8/13/2021 05:00,883.4,29,3.6,10,50
8/13/2021 05:30,883.4,27.9,7.4,10,49.1
8/13/2021 06:00,883.4,28,7.5,10,49.6
8/13/2021 06:30,883.4,29.9,3.6,10,49.1
8/13/2021 07:00,850,29.7,4.5,15.3,70.6
8/13/2021 07:30,875,31,5.3,10,49.1
8/13/2021 08:00,860.5,32,11,10,49.6
8/13/2021 08:30,800,34,11,10,49.1
8/13/2021 09:00,732.5,34,9.3,10,49.6
8/13/2021 09:30,665.6,35,11.1,10,49.1
8/13/2021 10:00,1,35.5,7.9,15.3,70.6
8/13/2021 10:30,732.5,36,10.9,10,49.1
8/13/2021 11:00,732.5,37,18.1,10,49.6
8/13/2021 11:30,732.5,36,20.3,10,49.1
8/13/2021 12:00,732.5,36,24,10,49.6
8/13/2021 12:30,732.5,36.9,23.9,10,49.1
8/13/2021 13:00,732.5,36,18.8,15.3,70.6
8/13/2021 13:30,850,36.9,20.3,10,49.1
8/13/2021 14:00,820,37,20.3,10,49.6
8/13/2021 14:30,750,36.9,27,10,50
8/13/2021 15:00,800,37,25.7,10,50
8/13/2021 15:30,732.5,38.8,25.6,10,49.1
8/13/2021 16:00,897.7,37.2,15.1,15.3,70.6
8/13/2021 16:30,900,33.9,22.2,10,49.1
8/13/2021 17:00,900,33,18.3,10,50
8/13/2021 17:30,915,32,16.3,10,50
8/13/2021 18:00,951,31,11.1,10,50
8/13/2021 18:30,951,30.8,11.4,10,51.4
8/13/2021 19:00,930,30,7.5,15.2,71.7
8/13/2021 19:30,900,28.8,7.6,9.9,51.4
8/13/2021 20:00,900,29,5.5,10,50.6
8/13/2021 20:30,900,28.8,9.4,9.9,51.4
8/13/2021 21:00,900,29,7.5,10,50.6
8/13/2021 21:30,950,28.8,5.3,9.9,51.4
8/13/2021 22:00,950,28.7,5.4,15.2,71
8/13/2021 22:30,900,29.8,9.1,10,50
8/13/2021 23:00,900,30.9,11.1,10,50
8/13/2021 23:30,875,29.8,7.5,10,50
8/14/2021 00:00,955,29.9,7.5,10,50
8/14/2021 00:30,940,29.8,7.4,10,50
8/14/2021 01:00,915,28.7,4.3,15.3,71
8/14/2021 01:30,883.4,28.9,7.4,10,50
8/14/2021 02:00,883.4,29,9.3,10,49.6
8/14/2021 02:30,883.4,27.9,7.4,10,49.1
8/14/2021 03:00,883.4,29,5.4,10,49.6
8/14/2021 03:30,883.4,26,0,10,25
8/14/2021 04:00,883.4,27.4,4.4,15.3,70.6
8/14/2021 04:30,915,29.8,7.3,10,49.1
8/14/2021 05:00,915,29,7.4,10,49.6
8/14/2021 05:30,925,28.8,7.3,10,49.1
8/14/2021 06:00,939,30,7.4,10,49.6
8/14/2021 06:30,915,30.9,9.2,10,49.1
8/14/2021 07:00,883.4,30.7,8.1,15.3,70.6
8/14/2021 07:30,883.4,32,9,10,25
8/14/2021 08:00,875,33,14.6,10,27.6
8/14/2021 08:30,780,34,12.6,10,25
8/14/2021 09:00,1,34,9.4,10,28
8/14/2021 09:30,1,35,11.5,10,25.9
8/14/2021 10:00,1,35.5,10.9,15.3,71
8/14/2021 10:30,1,34,18.2,10,51.4
8/14/2021 11:00,1,37,12.9,10,50.6
8/14/2021 11:30,665.6,35.9,9.5,10,51.4
8/14/2021 12:00,1,35,18.3,10,50.6
8/14/2021 12:30,1,34,14.8,10,51.4
8/14/2021 13:00,1,34.6,12.8,15.3,71.7
8/14/2021 13:30,1,32,14.8,10,51.4
8/14/2021 14:00,1,32.1,14.6,10,50
8/14/2021 14:30,1,32.1,14.8,10,50
8/14/2021 15:00,1,33.1,13,10,50
8/14/2021 15:30,1,34,11.6,10,50
8/14/2021 16:00,665.6,35.3,10.1,15.3,70.6
8/14/2021 16:30,800,34.9,13.2,10,49.1
8/14/2021 17:00,665.6,33,9.5,10,49.6
8/14/2021 17:30,883.4,33,11.2,10,49.1
8/14/2021 18:00,940,32,11.2,10,49.6
8/14/2021 18:30,948,31,7.7,10,49.1
8/14/2021 19:00,948,30.9,7.2,15.3,70.6
8/14/2021 19:30,948,30,0,10,49.1
8/14/2021 20:00,948,30,5.4,10,49.6
8/14/2021 20:30,948,30,1.9,10,49.1
8/14/2021 21:00,948,30,3.6,10,49.6
8/14/2021 21:30,914,30.9,7.5,10,49.1
8/14/2021 22:00,940,29.9,6.3,15.3,70.6
8/14/2021 22:30,940,30.9,9.2,10,25
8/14/2021 23:00,883.4,30,9.3,10,27.6
8/14/2021 23:30,708.9,29.9,7.6,10,25
8/15/2021 00:00,835,30,7.6,10,27.6
8/15/2021 00:30,800,29.9,9.2,10,25
8/15/2021 01:00,732.5,28.9,3.6,15.3,59.1
8/15/2021 01:30,732.5,29.9,0,10,25
8/15/2021 02:00,732.4,30,9.3,10,27.6
8/15/2021 02:30,720,30,7.5,10,25
8/15/2021 03:00,689.5,30,9.3,10,27.6
8/15/2021 03:30,665.6,30,9.2,10,25
8/15/2021 04:00,665.6,28.2,7.7,15.3,59.1
8/15/2021 04:30,689.5,30,7.6,10,25
8/15/2021 05:00,700,30,7.6,10,27.6
8/15/2021 05:30,732.5,30,7.4,10,25.9
8/15/2021 06:00,732.5,29,3.6,10,28
8/15/2021 06:30,732.4,30,5.3,10,25
8/15/2021 07:00,708.9,29.2,5.5,15.3,59.1
8/15/2021 07:30,689.5,31,5.7,10,25
8/15/2021 08:00,665.6,32,7.7,10,27.6
8/15/2021 08:30,1,33,5.6,10,25
8/15/2021 09:00,1,34,7.7,10,27.6
8/15/2021 09:30,1,34,7.8,10,25
8/15/2021 10:00,1,35.2,3.6,15.3,59.1
8/15/2021 10:30,1,34.1,0,10,25
8/15/2021 11:00,1,34.1,12.9,10,27.6
8/15/2021 11:30,1,34.1,16.6,10,25
8/15/2021 12:00,1,35,16.4,10,27.6
8/15/2021 12:30,1,35,14.8,10,25
8/15/2021 13:00,1,34.9,7.2,15.3,59.1
8/15/2021 13:30,1,34.1,0,10,25
8/15/2021 14:00,1,34,16.6,10,27.6
8/15/2021 14:30,1,34,18.2,10,25
8/15/2021 15:00,1,33,20.4,10,27.6
8/15/2021 15:30,1,34,16.4,10,25
8/15/2021 16:00,1,32.3,14.4,15.3,59.1
8/15/2021 16:30,665.6,32,0,10,25
8/15/2021 17:00,600,30,16.5,10,49.6
8/15/2021 17:30,732.5,26.2,14.6,3.2,49.1
8/15/2021 18:00,800,27.1,5.5,10,49.6
8/15/2021 18:30,915,27.1,14.6,10,49.1
8/15/2021 19:00,915,25.9,14.4,15.3,88
8/15/2021 19:30,946,26.1,0,10,85.8
8/15/2021 20:00,900,26.1,9.3,10,88
8/15/2021 20:30,870,25.1,9.1,10,49.1
8/15/2021 21:00,883.4,25.1,9.4,10,49.6
8/15/2021 21:30,850,26.1,9.6,10,25
8/15/2021 22:00,800,25.8,6.3,15.3,59.1
8/15/2021 22:30,883.4,26.1,5.5,10,25
8/15/2021 23:00,883.4,26,7.5,10,27.6
8/15/2021 23:30,883.4,26,3.7,10,25
8/16/2021 00:00,937,26.1,5.4,10,27.6
8/16/2021 00:30,915,26.1,5.3,10,25
8/16/2021 01:00,883.4,25.8,5.3,15.3,59.1
8/16/2021 01:30,883.4,26,3.5,10,25
8/16/2021 02:00,875,26,3.6,10,27.6
8/16/2021 02:30,860.5,26,7.4,10,25
8/16/2021 03:00,860.5,25,7.5,10,27.6
8/16/2021 03:30,800,26,7.4,10,25
8/16/2021 04:00,800,25.1,5.2,15.3,59.1
8/16/2021 04:30,820,26,1.9,10,25
8/16/2021 05:00,870,26,3.6,10,27.6
8/16/2021 05:30,875,25.1,3.5,10,25
8/16/2021 06:00,870,25.1,5.4,10,27.6
8/16/2021 06:30,805,28,3.5,10,25
8/16/2021 07:00,732.5,27.8,3.6,15.3,59.1
8/16/2021 07:30,700,29.1,3.5,10,25
8/16/2021 08:00,732.4,31,3.6,10,27.6
8/16/2021 08:30,600,32,5.4,10,25
8/16/2021 09:00,1,32,3.6,10,27.6
8/16/2021 09:30,1,34,5.4,10,25
8/16/2021 10:00,1,33.3,4.6,15.3,59.1
8/16/2021 10:30,1,35,5.5,10,25
8/16/2021 11:00,1,36,7.6,10,27.6
8/16/2021 11:30,1.1,35,7.6,10,25
8/16/2021 12:00,1,35,12.9,10,27.6
8/16/2021 12:30,1,35,14.5,10,25
8/16/2021 13:00,1,35.2,10.8,15.3,59.1
8/16/2021 13:30,1,35.9,12.7,10,25
8/16/2021 14:00,1,35,14.9,10,27.6
8/16/2021 14:30,1,34.9,18.5,10,25
8/16/2021 15:00,1,35,20.5,10,27.6
8/16/2021 15:30,1,33.9,22.3,10,25
8/16/2021 16:00,732.5,33.5,16.2,15.3,59.1
8/16/2021 16:30,800,32,16.6,10,50
8/16/2021 17:00,755,32,18.4,10,49.6
8/16/2021 17:30,800,31,20.3,10,50
8/16/2021 18:00,820,30,16.5,10,50
8/16/2021 18:30,883.4,29.8,17,9.9,51.4
8/16/2021 19:00,883.4,29.7,7.2,15.2,71.7
8/16/2021 19:30,883.4,29.8,0,9.9,51.4
8/16/2021 20:00,915,28.9,11.1,10,50
8/16/2021 20:30,915,28.8,9.2,9.9,49.1
8/16/2021 21:00,915,28.9,11.1,10,49.6
8/16/2021 21:30,865,28.8,12.6,9.9,49.1
8/16/2021 22:00,883.4,28.4,8.1,15.2,70.6
8/16/2021 22:30,883.4,28.8,9.2,9.9,49.1
8/16/2021 23:00,855,28,5.3,10,27.6
8/16/2021 23:30,786,27.8,9.2,10,25
8/17/2021 00:00,937,28,12.9,10,27.6
8/17/2021 00:30,885.3,27.8,9.2,10,25
8/17/2021 01:00,850,27.9,4.5,15.3,59.1
8/17/2021 01:30,820,27.8,5.4,10,25
8/17/2021 02:00,720,27.9,5.4,10,27.6
8/17/2021 02:30,680,27.8,3.8,10,25
8/17/2021 03:00,560,27,3.6,10,27.6
8/17/2021 03:30,480,26.8,5.5,10,25
8/17/2021 04:00,680,26.5,3.7,15.3,59.1
8/17/2021 04:30,680,26.8,5.5,10,25
8/17/2021 05:00,680,27,1.9,10,27.6
8/17/2021 05:30,786,25.9,0.3,10,25
8/17/2021 06:00,755,27,3.6,10,27.6
8/17/2021 06:30,680,27,3.5,10,25
8/17/2021 07:00,200,27.5,7.3,15.3,59.1
8/17/2021 07:30,665,29.9,9.2,10,25
8/17/2021 08:00,1,31,5.4,10,27.6
8/17/2021 08:30,1,31.9,7.4,10,25
8/17/2021 09:00,1,34,7.6,10,27.6
8/17/2021 09:30,650,33.9,10.9,10,25
8/17/2021 10:00,650,34,6.2,15.3,59.1
8/17/2021 10:30,1,34,7.4,10,25
8/17/2021 11:00,1,34,9.3,10,27.6
8/17/2021 11:30,1.1,35.9,12.8,10,25
8/17/2021 12:00,650,35,16.5,10,27.6
8/17/2021 12:30,1.1,35.9,16.4,10,25
8/17/2021 13:00,1,36,13.5,15.3,59.1
8/17/2021 13:30,1,35.9,20.2,10,25
8/17/2021 14:00,200,35,18.2,10,27.6
8/17/2021 14:30,650,35,20.1,10,25
8/17/2021 15:00,820,35,20.4,10,27.6
8/17/2021 15:30,1,34.9,18.2,10,25
8/17/2021 16:00,1,35,11.6,15.3,59.1
8/17/2021 16:30,560,33.9,14.7,10,25
8/17/2021 17:00,650,34,13,10,27.6
8/17/2021 17:30,680,32.9,11.2,10,25
8/17/2021 18:00,850,32,7.6,10,27.6
8/17/2021 18:30,885.3,31,7.7,10,25
8/17/2021 19:00,855,30.6,0,15.3,70.6
8/17/2021 19:30,805,30,3.6,10,49.1
8/17/2021 20:00,844,31,7.6,10,49.6
8/17/2021 20:30,879,30,3.6,10,25
8/17/2021 21:00,897.7,30,3.6,10,27.6
8/17/2021 21:30,920.1,29.9,5.3,10,25
8/17/2021 22:00,885.3,28.5,3.5,15.3,59.1
8/17/2021 22:30,885.3,29,3.5,10,25
8/17/2021 23:00,850,28,9.2,10,27.6
8/17/2021 23:30,755,28,9.3,10,25
8/18/2021 00:00,897.7,28,3.7,10,27.6
8/18/2021 00:30,854,27.9,5.3,10,25
8/18/2021 01:00,850,28,7.2,15.3,59.1
8/18/2021 01:30,805,27.9,0,10,25
8/18/2021 02:00,800,28,5.4,10,27.6
8/18/2021 02:30,755,27.9,5.3,10,25
8/18/2021 03:00,620,28,5.4,10,27.6
8/18/2021 03:30,844,27.9,7.6,10,25
8/18/2021 04:00,850,26.6,5.5,15.3,59.1
8/18/2021 04:30,820,26.9,1.9,10,25
8/18/2021 05:00,850,27,7.5,10,27.6
8/18/2021 05:30,854.1,26.9,5.3,10,25
8/18/2021 06:00,844,27,5.4,10,27.6
8/18/2021 06:30,800,27.9,3.7,10,25
8/18/2021 07:00,800,29.2,5.5,15.3,59.1
8/18/2021 07:30,800,30.9,3.6,10,25
8/18/2021 08:00,665,32,3.6,10,27.6
8/18/2021 08:30,1,32.9,5.3,10,25
8/18/2021 09:00,1,34,3.6,10,27.6
8/18/2021 09:30,800,35,10.8,10,25
8/18/2021 10:00,844,35.2,7.1,15.3,59.1
8/18/2021 10:30,850,36,9.2,10,25
8/18/2021 11:00,850,36,11.1,10,27.6
8/18/2021 11:30,844,37,9.4,10,25
8/18/2021 12:00,854,36,14.7,10,27.6
8/18/2021 12:30,854.1,37,14.8,10,25
8/18/2021 13:00,850,37.1,13.5,15.3,59.1
8/18/2021 13:30,800,35.9,20.4,10,25
8/18/2021 14:00,650,37,18.3,10,27.6
8/18/2021 14:30,200,35.9,23.9,10,25
8/18/2021 15:00,800,36,22.3,10,27.6
8/18/2021 15:30,680,34.9,22.2,10,25
8/18/2021 16:00,665,34.8,16.2,15.3,59.1
8/18/2021 16:30,820,33.9,20.4,10,25
8/18/2021 17:00,790,33,18.3,10,27.6
8/18/2021 17:30,800,32,16.4,10,25
8/18/2021 18:00,860,32,5.5,10,49.6
8/18/2021 18:30,878.1,31.9,2.1,10,49.1
8/18/2021 19:00,878.1,30.4,3.6,15.3,70.6
8/18/2021 19:30,854,30,5.4,10,25
8/18/2021 20:00,878.1,30,5.4,10,27.6
8/18/2021 20:30,937,29,5.6,10,25
8/18/2021 21:00,937,29,7.6,10,27.6
8/18/2021 21:30,937,29,9.3,10,25
8/18/2021 22:00,958.3,28.3,3.6,15.3,59.1
8/18/2021 22:30,960,29,7.4,10,25
8/18/2021 23:00,930,29,7.5,10,27.7
8/18/2021 23:30,800,29,7.4,10,25
8/19/2021 00:00,854.1,29,5.3,10,27.7
8/19/2021 00:30,878.1,28.9,5.3,10,25
8/19/2021 01:00,854.1,28.1,7.2,15.3,59.7
8/19/2021 01:30,854,28.9,5.4,10,25
8/19/2021 02:00,854,29,7.6,10,27.6
8/19/2021 02:30,820,28.9,5.5,10,25
8/19/2021 03:00,820,28,5.4,10,27.6
8/19/2021 03:30,854.1,27.9,7.3,10,25
8/19/2021 04:00,854.1,27.3,5.4,15.3,59.1
8/19/2021 04:30,854.1,27.9,3.7,10,25
8/19/2021 05:00,854,27,3.6,10,27.6
8/19/2021 05:30,854.1,26.9,3.7,10,25
8/19/2021 06:00,854,27,3.7,10,27.6
8/19/2021 06:30,850,28,3.7,10,25
8/19/2021 07:00,790,28.8,7.3,15.3,59.1
8/19/2021 07:30,800,30,9.2,10,25
8/19/2021 08:00,650,31,5.4,10,27.6
8/19/2021 08:30,790,32,3.7,10,25
8/19/2021 09:00,700,34,3.6,10,27.6
8/19/2021 09:30,650,34,7.5,10,25
8/19/2021 10:00,820,35.3,6.3,15.3,59.1
8/19/2021 10:30,854,36,9.2,10,25
8/19/2021 11:00,850,36,12.9,10,27.6
8/19/2021 11:30,780,35,12.9,10,25
8/19/2021 12:00,820,35,12.9,10,27.6
8/19/2021 12:30,854,35.9,12.9,10,25
8/19/2021 13:00,854.1,36.3,11,15.3,59.1
8/19/2021 13:30,844,35,13,10,25
8/19/2021 14:00,844,35,18.3,10,27.6
8/19/2021 14:30,854.1,34.9,18.2,10,25
8/19/2021 15:00,878.1,34,20.4,10,27.6
8/19/2021 15:30,800,33.9,20.3,10,25
8/19/2021 16:00,854.1,33.8,17.2,15.3,59.1
8/19/2021 16:30,854.1,33,18.2,10,25
8/19/2021 17:00,850,33,16.5,10,27.6
8/19/2021 17:30,878.1,31.9,11.4,10,25
8/19/2021 18:00,930,32,9.5,10,27.6
8/19/2021 18:30,955,30,14.8,10,25
8/19/2021 19:00,939,30.9,3.7,15.3,59.1
8/19/2021 19:30,930,30,5.7,10,25
8/19/2021 20:00,937,30,3.7,10,27.6
8/19/2021 20:30,938,29,5.5,10,25
8/19/2021 21:00,955,30,7.6,10,27.6
8/19/2021 21:30,955,29.9,7.5,10,25
8/19/2021 22:00,958.3,28.7,3.6,20,90
8/19/2021 22:30,960,28.7,3.6,20,90
8/19/2021 23:00,955,29,5.3,10,27.6
8/19/2021 23:30,915,29,10.9,10,25
8/20/2021 00:00,937,29,5.4,10,27.6
8/20/2021 00:30,937,28,3.7,10,25
8/20/2021 01:00,937,27.9,1.9,15.3,59.1
8/20/2021 01:30,915,27.9,1.8,10,25
8/20/2021 02:00,844,28,7.5,10,27.6
8/20/2021 02:30,680,27.9,5.3,10,25
8/20/2021 03:00,680,27,11,10,27.6
8/20/2021 03:30,680,27,5.3,10,25
8/20/2021 04:00,680,26.4,5.3,15.3,59.1
8/20/2021 04:30,700,26.9,3.5,10,25
8/20/2021 05:00,680,26,1.8,10,27.6
8/20/2021 05:30,854.1,26,1.9,10,25
8/20/2021 06:00,854.1,26,5.4,10,27.6
8/20/2021 06:30,850,27,5.3,10,25
8/20/2021 07:00,820,27.8,7.3,15.3,59.1
8/20/2021 07:30,665,27.8,7.3,15.3,59.1
8/20/2021 08:00,700,30,9.4,10,27.6
8/20/2021 08:30,700,31,9.3,10,25
8/20/2021 09:00,1,33,11.1,10,27.6
8/20/2021 09:30,1,32,11,10,25
8/20/2021 10:00,700,33.5,7.3,15.3,59.1
8/20/2021 10:30,650,34,9.3,10,25
8/20/2021 11:00,1,34,9.3,10,27.6
8/20/2021 11:30,1,35,9.3,10,25
8/20/2021 12:00,660,35,12.9,10,27.6
8/20/2021 12:30,650,36,16.3,10,25
8/20/2021 13:00,780,34.9,17.3,15.3,59.1
8/20/2021 13:30,700,34,16.4,10,25
8/20/2021 14:00,650,34,20.5,10,27.6
8/20/2021 14:30,1,33.9,16.6,10,25
8/20/2021 15:00,849,34,16.6,10,27.6
8/20/2021 15:30,937,33.9,18.3,10,25
8/20/2021 16:00,937,33.3,14.3,15.3,53.9
8/20/2021 16:30,937,32.9,20.4,10,25
8/20/2021 17:00,915,32,18.3,10,49.6
8/20/2021 17:30,930,31,18.2,10,49.1
8/20/2021 18:00,881.6,31,13,10,49.6
8/20/2021 18:30,915,30,13,10,49.1
8/20/2021 19:00,915,30,8.3,15.3,70.6
8/20/2021 19:30,881.6,29,5.7,10,49.1
8/20/2021 20:00,881.6,29,3.7,10,49.6
8/20/2021 20:30,937,29,3.8,10,49.1
8/20/2021 21:00,955,29,5.5,10,49.6
8/20/2021 21:30,955,29,5.5,10,49.1
8/20/2021 22:00,958.3,28.1,0,15.3,70.6
8/20/2021 22:30,960,29,0,10,25
8/20/2021 23:00,958.3,29,1.8,10,27.6
8/20/2021 23:30,955,29,7.4,10,25
8/21/2021 00:00,960,29,7.5,10,27.6
8/21/2021 00:30,958.3,28,5.2,10,25
8/21/2021 01:00,958.3,27,1.7,15.3,59.1
8/21/2021 01:30,941,28,3.7,10,25
8/21/2021 02:00,939,28,3.7,10,27.6
8/21/2021 02:30,915,27,1.9,10,25
8/21/2021 03:00,854.1,26,5.4,10,25
8/21/2021 03:30,854.1,26.9,3.7,10,25
8/21/2021 04:00,854,25.8,3.7,15.3,59.1
8/21/2021 04:30,854,26,3.6,10,25
8/21/2021 05:00,854.1,26,3.6,10,27.6
8/21/2021 05:30,881.6,25.9,3.6,10,25
8/21/2021 06:00,915,26,1.8,10,27.6
8/21/2021 06:30,881.6,27,2,10,25
8/21/2021 07:00,854.1,27.1,3.6,15.3,59.1
8/21/2021 07:30,897.7,29,0,10,25
8/21/2021 08:00,854.1,31,5.4,10,27.6
8/21/2021 08:30,854.1,32,5.4,10,25
8/21/2021 09:00,700,33,3.6,10,27.6
8/21/2021 09:30,750,34,7.5,10,25
8/21/2021 10:00,750,34.5,7.3,15.3,59.1
8/21/2021 10:30,750,35,12.8,10,25
8/21/2021 11:00,750,35,13,10,27.6
8/21/2021 11:30,750,35.9,11.2,10,25
8/21/2021 12:00,750,36,12.9,10,27.6
8/21/2021 12:30,854.1,35.9,11.2,10,25
8/21/2021 13:00,881.6,36.2,10.8,15.3,59.1
8/21/2021 13:30,881.6,35,0,10,25
8/21/2021 14:00,881.6,35,18.3,10,27.6
8/21/2021 14:30,915,34.9,18.4,10,25
8/21/2021 15:00,750,34,20.5,10,27.6
8/21/2021 15:30,750,33.9,20.5,10,25
8/21/2021 16:00,800,33.4,9.8,15.3,59.1
8/21/2021 16:30,881.6,32.9,14.9,10,25
8/21/2021 17:00,939,32,13,10,27.6
8/21/2021 17:30,955,31.9,5.6,10,49.1
8/21/2021 18:00,960,32,5.5,10,49.6
8/21/2021 18:30,1145.4,31.9,2.2,10,85.8
8/21/2021 19:00,1000,30.5,3.6,15.3,70.6
8/21/2021 19:30,960,30.9,0,10,49.1
8/21/2021 20:00,960,30,5.4,10,49.6
8/21/2021 20:30,1275.7,29.9,5.3,10,25
8/21/2021 21:00,1503.5,30,7.5,10,27.6
8/21/2021 21:30,1503.5,29,5.5,10,25
8/21/2021 22:00,1503.5,28.5,3.6,15.3,53.9
8/21/2021 22:30,1503.5,28.9,5.3,10,25
8/21/2021 23:00,1503.5,29,5.4,10,27.6
8/21/2021 23:30,1503.5,28,5.3,10,25
8/22/2021 00:00,1503.5,28,5.3,10,27.6
8/22/2021 00:30,1475,27.9,1.9,10,25
8/22/2021 01:00,1475,27.8,3.7,15.3,53.9
8/22/2021 01:30,1450,27.9,7.6,10,25
8/22/2021 02:00,1275.7,28,3.7,10,27.6
8/22/2021 02:30,1145.4,27.8,3.6,10,25
8/22/2021 03:00,1145.4,27,3.6,10,27.6
8/22/2021 03:30,1145.4,26.9,3.7,10,25
8/22/2021 04:00,1000,26.8,5.5,15.3,53.9
8/22/2021 04:30,960,26.9,3.7,10,25
8/22/2021 05:00,960,27,3.7,10,27.6
8/22/2021 05:30,960,26.9,3.8,10,25
8/22/2021 06:00,960,27,3.7,10,27.6
8/22/2021 06:30,958.3,26.9,3.8,10,25
8/22/2021 07:00,958.3,27.6,3.6,15.3,59.1
8/22/2021 07:30,958.3,29,0,10,25
8/22/2021 08:00,930,30,5.3,10,27.6
8/22/2021 08:30,750,32,3.6,10,25
8/22/2021 09:00,820,32,3.6,10,27.6
8/22/2021 09:30,854,34,3.6,10,25
8/22/2021 10:00,881.6,34,7.3,15.3,59.1
8/22/2021 10:30,854.1,35,9.4,10,25
8/22/2021 11:00,854,35,9.4,10,27.6
8/22/2021 11:30,800,35,11.2,10,25
8/22/2021 12:00,800,35,11.2,10,27.6
8/22/2021 12:30,854.1,35,12.8,10,25
8/22/2021 13:00,914,35.5,7.2,15.3,59.1
8/22/2021 13:30,915,34.9,0,10,25
8/22/2021 14:00,948,34,18.3,10,27.6
8/22/2021 14:30,947,35.9,16.6,10,25
8/22/2021 15:00,947,35,20.4,10,27.6
8/22/2021 15:30,955,34,20.3,10,25
8/22/2021 16:00,948,34.3,12.4,15.3,59.1
8/22/2021 16:30,958.3,33.9,18.1,10,25
8/22/2021 17:00,958.3,33,14.7,10,28
