,phuTai,giaBien,DateTime
6974,31356,151,05/25/2020 07:00:00
6975,31356,994,05/25/2020 07:30:00
6976,32261,163,05/25/2020 08:00:00
6977,32261,166,05/25/2020 08:30:00
6978,32736,165,05/25/2020 09:00:00
6979,32736,167,05/25/2020 09:30:00
6980,32687,166,05/25/2020 10:00:00
6981,32687,165,05/25/2020 10:30:00
6982,30514,158,05/25/2020 11:00:00
6983,30514,151,05/25/2020 11:30:00
6984,31990,154,05/25/2020 12:00:00
6985,31990,158,05/25/2020 12:30:00
6986,33155,1194,05/25/2020 13:00:00
6987,33155,1142,05/25/2020 13:30:00
6988,33770,1241,05/25/2020 14:00:00
6989,33770,1206,05/25/2020 14:30:00
6990,34496,1246,05/25/2020 15:00:00
6991,34496,1274,05/25/2020 15:30:00
6992,35130,1802,05/25/2020 16:00:00
6993,35130,1704,05/25/2020 16:30:00
6994,37169,1806,05/25/2020 17:00:00
6995,37169,1811,05/25/2020 17:30:00
6996,32969,174,05/25/2020 18:00:00
6997,32969,165,05/25/2020 18:30:00
6998,31240,163,05/25/2020 19:00:00
6999,31240,1164,05/25/2020 19:30:00
7000,30277,1260,05/25/2020 20:00:00
7001,30277,1158,05/25/2020 20:30:00
7002,28822,1235,05/25/2020 21:00:00
7003,28822,1100,05/25/2020 21:30:00
7004,27139,1113,05/25/2020 22:00:00
7005,27139,1244,05/25/2020 22:30:00
7006,25616,1241,05/25/2020 23:00:00
7007,25616,1237,05/25/2020 23:30:00
7008,24168,130,05/26/2020 00:00:00
7009,24168,128,05/26/2020 00:30:00
7010,23934,127,05/26/2020 01:00:00
7011,23934,126,05/26/2020 01:30:00
7012,23853,126,05/26/2020 02:00:00
7013,23853,125,05/26/2020 02:30:00
7014,24069,126,05/26/2020 03:00:00
7015,24069,126,05/26/2020 03:30:00
7016,24414,127,05/26/2020 04:00:00
7017,24414,128,05/26/2020 04:30:00
7018,26056,132,05/26/2020 05:00:00
7019,26056,135,05/26/2020 05:30:00
7020,28290,139,05/26/2020 06:00:00
7021,28290,142,05/26/2020 06:30:00
7022,31356,151,05/26/2020 07:00:00
7023,31356,994,05/26/2020 07:30:00
7024,32261,163,05/26/2020 08:00:00
7025,32261,166,05/26/2020 08:30:00
7026,32736,165,05/26/2020 09:00:00
7027,32736,167,05/26/2020 09:30:00
7028,32687,166,05/26/2020 10:00:00
7029,32687,165,05/26/2020 10:30:00
7030,30514,158,05/26/2020 11:00:00
7031,30514,151,05/26/2020 11:30:00
7032,31990,154,05/26/2020 12:00:00
7033,31990,158,05/26/2020 12:30:00
7034,33155,1194,05/26/2020 13:00:00
7035,33155,1142,05/26/2020 13:30:00
7036,33770,1241,05/26/2020 14:00:00
7037,33770,1206,05/26/2020 14:30:00
7038,34496,1246,05/26/2020 15:00:00
7039,34496,1274,05/26/2020 15:30:00
7040,35130,1802,05/26/2020 16:00:00
7041,35130,1704,05/26/2020 16:30:00
7042,37169,1806,05/26/2020 17:00:00
7043,37169,1811,05/26/2020 17:30:00
7044,32969,174,05/26/2020 18:00:00
7045,32969,165,05/26/2020 18:30:00
7046,31240,163,05/26/2020 19:00:00
7047,31240,1164,05/26/2020 19:30:00
7048,30277,1260,05/26/2020 20:00:00
7049,30277,1158,05/26/2020 20:30:00
7050,28822,1235,05/26/2020 21:00:00
7051,28822,1100,05/26/2020 21:30:00
7052,27139,1113,05/26/2020 22:00:00
7053,27139,1244,05/26/2020 22:30:00
7054,25616,1241,05/26/2020 23:00:00
7055,25616,1237,05/26/2020 23:30:00
7056,24168,130,05/27/2020 00:00:00
7057,24168,128,05/27/2020 00:30:00
7058,23934,127,05/27/2020 01:00:00
7059,23934,126,05/27/2020 01:30:00
7060,23853,126,05/27/2020 02:00:00
7061,23853,125,05/27/2020 02:30:00
7062,24069,126,05/27/2020 03:00:00
7063,24069,126,05/27/2020 03:30:00
7064,24414,127,05/27/2020 04:00:00
7065,24414,128,05/27/2020 04:30:00
7066,26056,132,05/27/2020 05:00:00
7067,26056,135,05/27/2020 05:30:00
7068,28290,139,05/27/2020 06:00:00
7069,28290,142,05/27/2020 06:30:00
7070,31356,151,05/27/2020 07:00:00
7071,31356,994,05/27/2020 07:30:00
7072,32261,163,05/27/2020 08:00:00
7073,32261,166,05/27/2020 08:30:00
7074,32736,165,05/27/2020 09:00:00
7075,32736,167,05/27/2020 09:30:00
7076,32687,166,05/27/2020 10:00:00
7077,32687,165,05/27/2020 10:30:00
7078,30514,158,05/27/2020 11:00:00
7079,30514,151,05/27/2020 11:30:00
7080,31990,154,05/27/2020 12:00:00
7081,31990,158,05/27/2020 12:30:00
7082,33155,1194,05/27/2020 13:00:00
7083,33155,1142,05/27/2020 13:30:00
7084,33770,1241,05/27/2020 14:00:00
7085,33770,1206,05/27/2020 14:30:00
7086,34496,1246,05/27/2020 15:00:00
7087,34496,1274,05/27/2020 15:30:00
7088,35130,1802,05/27/2020 16:00:00
7089,35130,1704,05/27/2020 16:30:00
7090,37169,1806,05/27/2020 17:00:00
7091,37169,1811,05/27/2020 17:30:00
7092,32969,174,05/27/2020 18:00:00
7093,32969,165,05/27/2020 18:30:00
7094,31240,163,05/27/2020 19:00:00
7095,31240,1164,05/27/2020 19:30:00
7096,30277,1260,05/27/2020 20:00:00
7097,30277,1158,05/27/2020 20:30:00
7098,28822,1235,05/27/2020 21:00:00
7099,28822,1100,05/27/2020 21:30:00
7100,27139,1113,05/27/2020 22:00:00
7101,27139,1244,05/27/2020 22:30:00
7102,25616,1241,05/27/2020 23:00:00
7103,25616,1237,05/27/2020 23:30:00
7104,24168,130,05/28/2020 00:00:00
7105,24168,128,05/28/2020 00:30:00
7106,23934,127,05/28/2020 01:00:00
7107,23934,126,05/28/2020 01:30:00
7108,23853,126,05/28/2020 02:00:00
7109,23853,125,05/28/2020 02:30:00
7110,24069,126,05/28/2020 03:00:00
7111,24069,126,05/28/2020 03:30:00
7112,24414,127,05/28/2020 04:00:00
7113,24414,128,05/28/2020 04:30:00
7114,26056,132,05/28/2020 05:00:00
7115,26056,135,05/28/2020 05:30:00
7116,28290,139,05/28/2020 06:00:00
7117,28290,142,05/28/2020 06:30:00
7118,31356,151,05/28/2020 07:00:00
7119,31356,994,05/28/2020 07:30:00
7120,32261,163,05/28/2020 08:00:00
7121,32261,166,05/28/2020 08:30:00
7122,32736,165,05/28/2020 09:00:00
7123,32736,167,05/28/2020 09:30:00
7124,32687,166,05/28/2020 10:00:00
7125,32687,165,05/28/2020 10:30:00
7126,30514,158,05/28/2020 11:00:00
7127,30514,151,05/28/2020 11:30:00
7128,31990,154,05/28/2020 12:00:00
7129,31990,158,05/28/2020 12:30:00
7130,33155,1194,05/28/2020 13:00:00
7131,33155,1142,05/28/2020 13:30:00
7132,33770,1241,05/28/2020 14:00:00
7133,33770,1206,05/28/2020 14:30:00
7134,34496,1246,05/28/2020 15:00:00
7135,34496,1274,05/28/2020 15:30:00
7136,35130,1802,05/28/2020 16:00:00
7137,35130,1704,05/28/2020 16:30:00
7138,37169,1806,05/28/2020 17:00:00
7139,37169,1811,05/28/2020 17:30:00
7140,32969,174,05/28/2020 18:00:00
7141,32969,165,05/28/2020 18:30:00
7142,31240,163,05/28/2020 19:00:00
7143,31240,1164,05/28/2020 19:30:00
7144,30277,1260,05/28/2020 20:00:00
7145,30277,1158,05/28/2020 20:30:00
7146,28822,1235,05/28/2020 21:00:00
7147,28822,1100,05/28/2020 21:30:00
7148,27139,1113,05/28/2020 22:00:00
7149,27139,1244,05/28/2020 22:30:00
7150,25616,1241,05/28/2020 23:00:00
7151,25616,1237,05/28/2020 23:30:00
7152,24168,130,05/29/2020 00:00:00
7153,24168,128,05/29/2020 00:30:00
7154,23934,127,05/29/2020 01:00:00
7155,23934,126,05/29/2020 01:30:00
7156,23853,126,05/29/2020 02:00:00
7157,23853,125,05/29/2020 02:30:00
7158,24069,126,05/29/2020 03:00:00
7159,24069,126,05/29/2020 03:30:00
7160,24414,127,05/29/2020 04:00:00
7161,24414,128,05/29/2020 04:30:00
7162,26056,132,05/29/2020 05:00:00
7163,26056,135,05/29/2020 05:30:00
7164,28290,139,05/29/2020 06:00:00
7165,28290,142,05/29/2020 06:30:00
7166,31356,151,05/29/2020 07:00:00
7167,31356,994,05/29/2020 07:30:00
7168,32261,163,05/29/2020 08:00:00
7169,32261,166,05/29/2020 08:30:00
7170,32736,165,05/29/2020 09:00:00
7171,32736,167,05/29/2020 09:30:00
7172,32687,166,05/29/2020 10:00:00
7173,32687,165,05/29/2020 10:30:00
7174,30514,158,05/29/2020 11:00:00
7175,30514,151,05/29/2020 11:30:00
7176,31990,154,05/29/2020 12:00:00
7177,31990,158,05/29/2020 12:30:00
7178,33155,1194,05/29/2020 13:00:00
7179,33155,1142,05/29/2020 13:30:00
7180,33770,1241,05/29/2020 14:00:00
7181,33770,1206,05/29/2020 14:30:00
7182,34496,1246,05/29/2020 15:00:00
7183,34496,1274,05/29/2020 15:30:00
7184,35130,1802,05/29/2020 16:00:00
7185,35130,1704,05/29/2020 16:30:00
7186,37169,1806,05/29/2020 17:00:00
7187,37169,1811,05/29/2020 17:30:00
7188,32969,174,05/29/2020 18:00:00
7189,32969,165,05/29/2020 18:30:00
7190,31240,163,05/29/2020 19:00:00
7191,31240,1164,05/29/2020 19:30:00
7192,30277,1260,05/29/2020 20:00:00
7193,30277,1158,05/29/2020 20:30:00
7194,28822,1235,05/29/2020 21:00:00
7195,28822,1100,05/29/2020 21:30:00
7196,27139,1113,05/29/2020 22:00:00
7197,27139,1244,05/29/2020 22:30:00
7198,25616,1241,05/29/2020 23:00:00
7199,25616,1237,05/29/2020 23:30:00
7200,24168,130,05/30/2020 00:00:00
7201,24168,128,05/30/2020 00:30:00
7202,23934,127,05/30/2020 01:00:00
7203,23934,126,05/30/2020 01:30:00
7204,23853,126,05/30/2020 02:00:00
7205,23853,125,05/30/2020 02:30:00
7206,24069,126,05/30/2020 03:00:00
7207,24069,126,05/30/2020 03:30:00
7208,24414,127,05/30/2020 04:00:00
7209,24414,128,05/30/2020 04:30:00
7210,26056,132,05/30/2020 05:00:00
7211,26056,135,05/30/2020 05:30:00
7212,28290,139,05/30/2020 06:00:00
7213,28290,142,05/30/2020 06:30:00
7214,31356,151,05/30/2020 07:00:00
7215,31356,994,05/30/2020 07:30:00
7216,32261,163,05/30/2020 08:00:00
7217,32261,166,05/30/2020 08:30:00
7218,32736,165,05/30/2020 09:00:00
7219,32736,167,05/30/2020 09:30:00
7220,32687,166,05/30/2020 10:00:00
7221,32687,165,05/30/2020 10:30:00
7222,30514,158,05/30/2020 11:00:00
7223,30514,151,05/30/2020 11:30:00
7224,31990,154,05/30/2020 12:00:00
7225,31990,158,05/30/2020 12:30:00
7226,33155,1194,05/30/2020 13:00:00
7227,33155,1142,05/30/2020 13:30:00
7228,33770,1241,05/30/2020 14:00:00
7229,33770,1206,05/30/2020 14:30:00
7230,34496,1246,05/30/2020 15:00:00
7231,34496,1274,05/30/2020 15:30:00
7232,35130,1802,05/30/2020 16:00:00
7233,35130,1704,05/30/2020 16:30:00
7234,37169,1806,05/30/2020 17:00:00
7235,37169,1811,05/30/2020 17:30:00
7236,32969,174,05/30/2020 18:00:00
7237,32969,165,05/30/2020 18:30:00
7238,31240,163,05/30/2020 19:00:00
7239,31240,1164,05/30/2020 19:30:00
7240,30277,1260,05/30/2020 20:00:00
7241,30277,1158,05/30/2020 20:30:00
7242,28822,1235,05/30/2020 21:00:00
7243,28822,1100,05/30/2020 21:30:00
7244,27139,1113,05/30/2020 22:00:00
7245,27139,1244,05/30/2020 22:30:00
7246,25616,1241,05/30/2020 23:00:00
7247,25616,1237,05/30/2020 23:30:00
7248,24168,130,05/31/2020 00:00:00
7249,24168,128,05/31/2020 00:30:00
7250,23934,127,05/31/2020 01:00:00
7251,23934,126,05/31/2020 01:30:00
7252,23853,126,05/31/2020 02:00:00
7253,23853,125,05/31/2020 02:30:00
7254,24069,126,05/31/2020 03:00:00
7255,24069,126,05/31/2020 03:30:00
7256,24414,127,05/31/2020 04:00:00
7257,24414,128,05/31/2020 04:30:00
7258,26056,132,05/31/2020 05:00:00
7259,26056,135,05/31/2020 05:30:00
7260,28290,139,05/31/2020 06:00:00
7261,28290,142,05/31/2020 06:30:00
7262,31356,151,05/31/2020 07:00:00
7263,31356,994,05/31/2020 07:30:00
7264,32261,163,05/31/2020 08:00:00
7265,32261,166,05/31/2020 08:30:00
7266,32736,165,05/31/2020 09:00:00
7267,32736,167,05/31/2020 09:30:00
7268,32687,166,05/31/2020 10:00:00
7269,32687,165,05/31/2020 10:30:00
7270,30514,158,05/31/2020 11:00:00
7271,30514,151,05/31/2020 11:30:00
7272,31990,154,05/31/2020 12:00:00
7273,31990,158,05/31/2020 12:30:00
7274,33155,1194,05/31/2020 13:00:00
7275,33155,1142,05/31/2020 13:30:00
7276,33770,1241,05/31/2020 14:00:00
7277,33770,1206,05/31/2020 14:30:00
7278,34496,1246,05/31/2020 15:00:00
7279,34496,1274,05/31/2020 15:30:00
7280,35130,1802,05/31/2020 16:00:00
7281,35130,1704,05/31/2020 16:30:00
7282,37169,1806,05/31/2020 17:00:00
7283,37169,1811,05/31/2020 17:30:00
7284,32969,174,05/31/2020 18:00:00
7285,32969,165,05/31/2020 18:30:00
7286,31240,163,05/31/2020 19:00:00
7287,31240,1164,05/31/2020 19:30:00
7288,30277,1260,05/31/2020 20:00:00
7289,30277,1158,05/31/2020 20:30:00
7290,28822,1235,05/31/2020 21:00:00
7291,28822,1100,05/31/2020 21:30:00
7292,27139,1113,05/31/2020 22:00:00
7293,27139,1244,05/31/2020 22:30:00
7294,25616,1241,05/31/2020 23:00:00
7295,25616,1237,05/31/2020 23:30:00
7296,24168,130,06/01/2020 00:00:00
7297,24168,128,06/01/2020 00:30:00
7298,23934,127,06/01/2020 01:00:00
7299,23934,126,06/01/2020 01:30:00
7300,23853,126,06/01/2020 02:00:00
7301,23853,125,06/01/2020 02:30:00
7302,24069,126,06/01/2020 03:00:00
7303,24069,126,06/01/2020 03:30:00
7304,24414,127,06/01/2020 04:00:00
7305,24414,128,06/01/2020 04:30:00
7306,26056,132,06/01/2020 05:00:00
7307,26056,135,06/01/2020 05:30:00
7308,28290,139,06/01/2020 06:00:00
7309,28290,142,06/01/2020 06:30:00
7310,31356,151,06/01/2020 07:00:00
7311,31356,994,06/01/2020 07:30:00
7312,32261,163,06/01/2020 08:00:00
7313,32261,166,06/01/2020 08:30:00
7314,32736,165,06/01/2020 09:00:00
7315,32736,167,06/01/2020 09:30:00
7316,32687,166,06/01/2020 10:00:00
7317,32687,165,06/01/2020 10:30:00
7318,30514,158,06/01/2020 11:00:00
7319,30514,151,06/01/2020 11:30:00
7320,31990,154,06/01/2020 12:00:00
7321,31990,158,06/01/2020 12:30:00
7322,33155,1194,06/01/2020 13:00:00
7323,33155,1142,06/01/2020 13:30:00
7324,33770,1241,06/01/2020 14:00:00
7325,33770,1206,06/01/2020 14:30:00
7326,34496,1246,06/01/2020 15:00:00
7327,34496,1274,06/01/2020 15:30:00
7328,35130,1802,06/01/2020 16:00:00
7329,35130,1704,06/01/2020 16:30:00
7330,37169,1806,06/01/2020 17:00:00
7331,37169,1811,06/01/2020 17:30:00
7332,32969,174,06/01/2020 18:00:00
7333,32969,165,06/01/2020 18:30:00
7334,31240,163,06/01/2020 19:00:00
7335,31240,1164,06/01/2020 19:30:00
7336,30277,1260,06/01/2020 20:00:00
7337,30277,1158,06/01/2020 20:30:00
7338,28822,1235,06/01/2020 21:00:00
7339,28822,1100,06/01/2020 21:30:00
7340,27139,1113,06/01/2020 22:00:00
7341,27139,1244,06/01/2020 22:30:00
7342,25616,1241,06/01/2020 23:00:00
7343,25616,1237,06/01/2020 23:30:00
7344,24168,130,06/02/2020 00:00:00
7345,24168,128,06/02/2020 00:30:00
7346,23934,127,06/02/2020 01:00:00
7347,23934,126,06/02/2020 01:30:00
7348,23853,126,06/02/2020 02:00:00
7349,23853,125,06/02/2020 02:30:00
7350,24069,126,06/02/2020 03:00:00
7351,24069,126,06/02/2020 03:30:00
7352,24414,127,06/02/2020 04:00:00
7353,24414,128,06/02/2020 04:30:00
7354,26056,132,06/02/2020 05:00:00
7355,26056,135,06/02/2020 05:30:00
7356,28290,139,06/02/2020 06:00:00
7357,28290,142,06/02/2020 06:30:00
7358,31356,151,06/02/2020 07:00:00
7359,31356,994,06/02/2020 07:30:00
7360,32261,163,06/02/2020 08:00:00
7361,32261,166,06/02/2020 08:30:00
7362,32736,165,06/02/2020 09:00:00
7363,32736,167,06/02/2020 09:30:00
7364,32687,166,06/02/2020 10:00:00
7365,32687,165,06/02/2020 10:30:00
7366,30514,158,06/02/2020 11:00:00
7367,30514,151,06/02/2020 11:30:00
7368,31990,154,06/02/2020 12:00:00
7369,31990,158,06/02/2020 12:30:00
7370,33155,1194,06/02/2020 13:00:00
7371,33155,1142,06/02/2020 13:30:00
7372,33770,1241,06/02/2020 14:00:00
7373,33770,1206,06/02/2020 14:30:00
7374,34496,1246,06/02/2020 15:00:00
7375,34496,1274,06/02/2020 15:30:00
7376,35130,1802,06/02/2020 16:00:00
7377,35130,1704,06/02/2020 16:30:00
7378,37169,1806,06/02/2020 17:00:00
7379,37169,1811,06/02/2020 17:30:00
7380,32969,174,06/02/2020 18:00:00
7381,32969,165,06/02/2020 18:30:00
7382,31240,163,06/02/2020 19:00:00
7383,31240,1164,06/02/2020 19:30:00
7384,30277,1260,06/02/2020 20:00:00
7385,30277,1158,06/02/2020 20:30:00
7386,28822,1235,06/02/2020 21:00:00
7387,28822,1100,06/02/2020 21:30:00
7388,27139,1113,06/02/2020 22:00:00
7389,27139,1244,06/02/2020 22:30:00
7390,25616,1241,06/02/2020 23:00:00
7391,25616,1237,06/02/2020 23:30:00
7392,24168,130,06/03/2020 00:00:00
7393,24168,128,06/03/2020 00:30:00
7394,23934,127,06/03/2020 01:00:00
7395,23934,126,06/03/2020 01:30:00
7396,23853,126,06/03/2020 02:00:00
7397,23853,125,06/03/2020 02:30:00
7398,24069,126,06/03/2020 03:00:00
7399,24069,126,06/03/2020 03:30:00
7400,24414,127,06/03/2020 04:00:00
7401,24414,128,06/03/2020 04:30:00
7402,26056,132,06/03/2020 05:00:00
7403,26056,135,06/03/2020 05:30:00
7404,28290,139,06/03/2020 06:00:00
7405,28290,142,06/03/2020 06:30:00
7406,31356,151,06/03/2020 07:00:00
7407,31356,994,06/03/2020 07:30:00
7408,32261,163,06/03/2020 08:00:00
7409,32261,166,06/03/2020 08:30:00
7410,32736,165,06/03/2020 09:00:00
7411,32736,167,06/03/2020 09:30:00
7412,32687,166,06/03/2020 10:00:00
7413,32687,165,06/03/2020 10:30:00
7414,30514,158,06/03/2020 11:00:00
7415,30514,151,06/03/2020 11:30:00
7416,31990,154,06/03/2020 12:00:00
7417,31990,158,06/03/2020 12:30:00
7418,33155,1194,06/03/2020 13:00:00
7419,33155,1142,06/03/2020 13:30:00
7420,33770,1241,06/03/2020 14:00:00
7421,33770,1206,06/03/2020 14:30:00
7422,34496,1246,06/03/2020 15:00:00
7423,34496,1274,06/03/2020 15:30:00
7424,35130,1802,06/03/2020 16:00:00
7425,35130,1704,06/03/2020 16:30:00
7426,37169,1806,06/03/2020 17:00:00
7427,37169,1811,06/03/2020 17:30:00
7428,32969,174,06/03/2020 18:00:00
7429,32969,165,06/03/2020 18:30:00
7430,31240,163,06/03/2020 19:00:00
7431,31240,1164,06/03/2020 19:30:00
7432,30277,1260,06/03/2020 20:00:00
7433,30277,1158,06/03/2020 20:30:00
7434,28822,1235,06/03/2020 21:00:00
7435,28822,1100,06/03/2020 21:30:00
7436,27139,1113,06/03/2020 22:00:00
7437,27139,1244,06/03/2020 22:30:00
7438,25616,1241,06/03/2020 23:00:00
7439,25616,1237,06/03/2020 23:30:00
7440,24168,130,06/04/2020 00:00:00
7441,24168,128,06/04/2020 00:30:00
7442,23934,127,06/04/2020 01:00:00
7443,23934,126,06/04/2020 01:30:00
7444,23853,126,06/04/2020 02:00:00
7445,23853,125,06/04/2020 02:30:00
7446,24069,126,06/04/2020 03:00:00
7447,24069,126,06/04/2020 03:30:00
7448,24414,127,06/04/2020 04:00:00
7449,24414,128,06/04/2020 04:30:00
7450,26056,132,06/04/2020 05:00:00
7451,26056,135,06/04/2020 05:30:00
7452,28290,139,06/04/2020 06:00:00
7453,28290,142,06/04/2020 06:30:00
7454,31356,151,06/04/2020 07:00:00
7455,31356,994,06/04/2020 07:30:00
7456,32261,163,06/04/2020 08:00:00
7457,32261,166,06/04/2020 08:30:00
7458,32736,165,06/04/2020 09:00:00
7459,32736,167,06/04/2020 09:30:00
7460,32687,166,06/04/2020 10:00:00
7461,32687,165,06/04/2020 10:30:00
7462,30514,158,06/04/2020 11:00:00
7463,30514,151,06/04/2020 11:30:00
7464,31990,154,06/04/2020 12:00:00
7465,31990,158,06/04/2020 12:30:00
7466,33155,1194,06/04/2020 13:00:00
7467,33155,1142,06/04/2020 13:30:00
7468,33770,1241,06/04/2020 14:00:00
7469,33770,1206,06/04/2020 14:30:00
7470,34496,1246,06/04/2020 15:00:00
7471,34496,1274,06/04/2020 15:30:00
7472,35130,1802,06/04/2020 16:00:00
7473,35130,1704,06/04/2020 16:30:00
7474,37169,1806,06/04/2020 17:00:00
7475,37169,1811,06/04/2020 17:30:00
7476,32969,174,06/04/2020 18:00:00
7477,32969,165,06/04/2020 18:30:00
7478,31240,163,06/04/2020 19:00:00
7479,31240,1164,06/04/2020 19:30:00
7480,30277,1260,06/04/2020 20:00:00
7481,30277,1158,06/04/2020 20:30:00
7482,28822,1235,06/04/2020 21:00:00
7483,28822,1100,06/04/2020 21:30:00
7484,27139,1113,06/04/2020 22:00:00
7485,27139,1244,06/04/2020 22:30:00
7486,25616,1241,06/04/2020 23:00:00
7487,25616,1237,06/04/2020 23:30:00
7488,24168,130,06/05/2020 00:00:00
7489,24168,128,06/05/2020 00:30:00
7490,23934,127,06/05/2020 01:00:00
7491,23934,126,06/05/2020 01:30:00
7492,23853,126,06/05/2020 02:00:00
7493,23853,125,06/05/2020 02:30:00
7494,24069,126,06/05/2020 03:00:00
7495,24069,126,06/05/2020 03:30:00
7496,24414,127,06/05/2020 04:00:00
7497,24414,128,06/05/2020 04:30:00
7498,26056,132,06/05/2020 05:00:00
7499,26056,135,06/05/2020 05:30:00
7500,28290,139,06/05/2020 06:00:00
7501,28290,142,06/05/2020 06:30:00
7502,31356,151,06/05/2020 07:00:00
7503,31356,994,06/05/2020 07:30:00
7504,32261,163,06/05/2020 08:00:00
7505,32261,166,06/05/2020 08:30:00
7506,32736,165,06/05/2020 09:00:00
7507,32736,167,06/05/2020 09:30:00
7508,32687,166,06/05/2020 10:00:00
7509,32687,165,06/05/2020 10:30:00
7510,30514,158,06/05/2020 11:00:00
7511,30514,151,06/05/2020 11:30:00
7512,31990,154,06/05/2020 12:00:00
7513,31990,158,06/05/2020 12:30:00
7514,33155,1194,06/05/2020 13:00:00
7515,33155,1142,06/05/2020 13:30:00
7516,33770,1241,06/05/2020 14:00:00
7517,33770,1206,06/05/2020 14:30:00
7518,34496,1246,06/05/2020 15:00:00
7519,34496,1274,06/05/2020 15:30:00
7520,35130,1802,06/05/2020 16:00:00
7521,35130,1704,06/05/2020 16:30:00
7522,37169,1806,06/05/2020 17:00:00
7523,37169,1811,06/05/2020 17:30:00
7524,32969,174,06/05/2020 18:00:00
7525,32969,165,06/05/2020 18:30:00
7526,31240,163,06/05/2020 19:00:00
7527,31240,1164,06/05/2020 19:30:00
7528,30277,1260,06/05/2020 20:00:00
7529,30277,1158,06/05/2020 20:30:00
7530,28822,1235,06/05/2020 21:00:00
7531,28822,1100,06/05/2020 21:30:00
7532,27139,1113,06/05/2020 22:00:00
7533,27139,1244,06/05/2020 22:30:00
7534,25616,1241,06/05/2020 23:00:00
7535,25616,1237,06/05/2020 23:30:00
7536,24168,130,06/06/2020 00:00:00
7537,24168,128,06/06/2020 00:30:00
7538,23934,127,06/06/2020 01:00:00
7539,23934,126,06/06/2020 01:30:00
7540,23853,126,06/06/2020 02:00:00
7541,23853,125,06/06/2020 02:30:00
7542,24069,126,06/06/2020 03:00:00
7543,24069,126,06/06/2020 03:30:00
7544,24414,127,06/06/2020 04:00:00
7545,24414,128,06/06/2020 04:30:00
7546,26056,132,06/06/2020 05:00:00
7547,26056,135,06/06/2020 05:30:00
7548,28290,139,06/06/2020 06:00:00
7549,28290,142,06/06/2020 06:30:00
7550,31356,151,06/06/2020 07:00:00
7551,31356,994,06/06/2020 07:30:00
7552,32261,163,06/06/2020 08:00:00
7553,32261,166,06/06/2020 08:30:00
7554,32736,165,06/06/2020 09:00:00
7555,32736,167,06/06/2020 09:30:00
7556,32687,166,06/06/2020 10:00:00
7557,32687,165,06/06/2020 10:30:00
7558,30514,158,06/06/2020 11:00:00
7559,30514,151,06/06/2020 11:30:00
7560,31990,154,06/06/2020 12:00:00
7561,31990,158,06/06/2020 12:30:00
7562,33155,1194,06/06/2020 13:00:00
7563,33155,1142,06/06/2020 13:30:00
7564,33770,1241,06/06/2020 14:00:00
7565,33770,1206,06/06/2020 14:30:00
7566,34496,1246,06/06/2020 15:00:00
7567,34496,1274,06/06/2020 15:30:00
7568,35130,1802,06/06/2020 16:00:00
7569,35130,1704,06/06/2020 16:30:00
7570,37169,1806,06/06/2020 17:00:00
7571,37169,1811,06/06/2020 17:30:00
7572,32969,174,06/06/2020 18:00:00
7573,32969,165,06/06/2020 18:30:00
7574,31240,163,06/06/2020 19:00:00
7575,31240,1164,06/06/2020 19:30:00
7576,30277,1260,06/06/2020 20:00:00
7577,30277,1158,06/06/2020 20:30:00
7578,28822,1235,06/06/2020 21:00:00
7579,28822,1100,06/06/2020 21:30:00
7580,27139,1113,06/06/2020 22:00:00
7581,27139,1244,06/06/2020 22:30:00
7582,25616,1241,06/06/2020 23:00:00
7583,25616,1237,06/06/2020 23:30:00
7584,24168,130,06/07/2020 00:00:00
7585,24168,128,06/07/2020 00:30:00
7586,23934,127,06/07/2020 01:00:00
7587,23934,126,06/07/2020 01:30:00
7588,23853,126,06/07/2020 02:00:00
7589,23853,125,06/07/2020 02:30:00
7590,24069,126,06/07/2020 03:00:00
7591,24069,126,06/07/2020 03:30:00
7592,24414,127,06/07/2020 04:00:00
7593,24414,128,06/07/2020 04:30:00
7594,26056,132,06/07/2020 05:00:00
7595,26056,135,06/07/2020 05:30:00
7596,28290,139,06/07/2020 06:00:00
7597,28290,142,06/07/2020 06:30:00
7598,31356,151,06/07/2020 07:00:00
7599,31356,994,06/07/2020 07:30:00
7600,32261,163,06/07/2020 08:00:00
7601,32261,166,06/07/2020 08:30:00
7602,32736,165,06/07/2020 09:00:00
7603,32736,167,06/07/2020 09:30:00
7604,32687,166,06/07/2020 10:00:00
7605,32687,165,06/07/2020 10:30:00
7606,30514,158,06/07/2020 11:00:00
7607,30514,151,06/07/2020 11:30:00
7608,31990,154,06/07/2020 12:00:00
7609,31990,158,06/07/2020 12:30:00
7610,33155,1194,06/07/2020 13:00:00
7611,33155,1142,06/07/2020 13:30:00
7612,33770,1241,06/07/2020 14:00:00
7613,33770,1206,06/07/2020 14:30:00
7614,34496,1246,06/07/2020 15:00:00
7615,34496,1274,06/07/2020 15:30:00
7616,35130,1802,06/07/2020 16:00:00
7617,35130,1704,06/07/2020 16:30:00
7618,37169,1806,06/07/2020 17:00:00
7619,37169,1811,06/07/2020 17:30:00
7620,32969,174,06/07/2020 18:00:00
7621,32969,165,06/07/2020 18:30:00
7622,31240,163,06/07/2020 19:00:00
7623,31240,1164,06/07/2020 19:30:00
7624,30277,1260,06/07/2020 20:00:00
7625,30277,1158,06/07/2020 20:30:00
7626,28822,1235,06/07/2020 21:00:00
