,date,time,value,date time
596,2018-01-25,21,890.4,2018-01-25 21
597,2018-01-25,22,915,2018-01-25 22
598,2018-01-25,23,890.4,2018-01-25 23
599,2018-01-25,24,748,2018-01-25 24
600,2018-01-26,1,849.7,2018-01-26 1
601,2018-01-26,2,750,2018-01-26 2
602,2018-01-26,3,746.9,2018-01-26 3
603,2018-01-26,4,746.9,2018-01-26 4
604,2018-01-26,5,750,2018-01-26 5
605,2018-01-26,6,800,2018-01-26 6
606,2018-01-26,7,800,2018-01-26 7
607,2018-01-26,8,750,2018-01-26 8
608,2018-01-26,9,933.8,2018-01-26 9
609,2018-01-26,10,915,2018-01-26 10
610,2018-01-26,11,933.8,2018-01-26 11
611,2018-01-26,12,849.7,2018-01-26 12
612,2018-01-26,13,860,2018-01-26 13
613,2018-01-26,14,848.6,2018-01-26 14
614,2018-01-26,15,933.8,2018-01-26 15
615,2018-01-26,16,789,2018-01-26 16
616,2018-01-26,17,789,2018-01-26 17
617,2018-01-26,18,848.6,2018-01-26 18
618,2018-01-26,19,933.8,2018-01-26 19
619,2018-01-26,20,848.6,2018-01-26 20
620,2018-01-26,21,954.5,2018-01-26 21
621,2018-01-26,22,    1 000,2018-01-26 22
622,2018-01-26,23,954.5,2018-01-26 23
623,2018-01-26,24,870,2018-01-26 24
624,2018-01-27,1,810,2018-01-27 1
625,2018-01-27,2,750,2018-01-27 2
626,2018-01-27,3,750,2018-01-27 3
627,2018-01-27,4,750,2018-01-27 4
628,2018-01-27,5,775,2018-01-27 5
629,2018-01-27,6,800,2018-01-27 6
630,2018-01-27,7,848.6,2018-01-27 7
631,2018-01-27,8,800,2018-01-27 8
632,2018-01-27,9,890.3,2018-01-27 9
633,2018-01-27,10,830,2018-01-27 10
634,2018-01-27,11,848.6,2018-01-27 11
635,2018-01-27,12,800,2018-01-27 12
636,2018-01-27,13,750,2018-01-27 13
637,2018-01-27,14,748,2018-01-27 14
638,2018-01-27,15,746.5,2018-01-27 15
639,2018-01-27,16,628,2018-01-27 16
640,2018-01-27,17,565,2018-01-27 17
641,2018-01-27,18,520,2018-01-27 18
642,2018-01-27,19,565,2018-01-27 19
643,2018-01-27,20,645,2018-01-27 20
644,2018-01-27,21,748,2018-01-27 21
645,2018-01-27,22,890.4,2018-01-27 22
646,2018-01-27,23,890.4,2018-01-27 23
647,2018-01-27,24,748,2018-01-27 24
648,2018-01-28,1,700,2018-01-28 1
649,2018-01-28,2,700,2018-01-28 2
650,2018-01-28,3,710,2018-01-28 3
651,2018-01-28,4,700,2018-01-28 4
652,2018-01-28,5,700,2018-01-28 5
653,2018-01-28,6,700,2018-01-28 6
654,2018-01-28,7,675,2018-01-28 7
655,2018-01-28,8,550,2018-01-28 8
656,2018-01-28,9,550,2018-01-28 9
657,2018-01-28,10,650,2018-01-28 10
658,2018-01-28,11,748,2018-01-28 11
659,2018-01-28,12,746.9,2018-01-28 12
660,2018-01-28,13,600,2018-01-28 13
661,2018-01-28,14,645,2018-01-28 14
662,2018-01-28,15,700,2018-01-28 15
663,2018-01-28,16,746.5,2018-01-28 16
664,2018-01-28,17,746.9,2018-01-28 17
665,2018-01-28,18,748,2018-01-28 18
666,2018-01-28,19,748,2018-01-28 19
667,2018-01-28,20,722,2018-01-28 20
668,2018-01-28,21,746.5,2018-01-28 21
669,2018-01-28,22,748,2018-01-28 22
670,2018-01-28,23,748,2018-01-28 23
671,2018-01-28,24,675,2018-01-28 24
672,2018-01-29,1,650,2018-01-29 1
673,2018-01-29,2,650,2018-01-29 2
674,2018-01-29,3,645,2018-01-29 3
675,2018-01-29,4,650,2018-01-29 4
676,2018-01-29,5,700,2018-01-29 5
677,2018-01-29,6,722,2018-01-29 6
678,2018-01-29,7,746.9,2018-01-29 7
679,2018-01-29,8,748,2018-01-29 8
680,2018-01-29,9,933.8,2018-01-29 9
681,2018-01-29,10,890.4,2018-01-29 10
682,2018-01-29,11,849.7,2018-01-29 11
683,2018-01-29,12,748,2018-01-29 12
684,2018-01-29,13,746.5,2018-01-29 13
685,2018-01-29,14,748,2018-01-29 14
686,2018-01-29,15,820,2018-01-29 15
687,2018-01-29,16,848.6,2018-01-29 16
688,2018-01-29,17,849.9,2018-01-29 17
689,2018-01-29,18,849.7,2018-01-29 18
690,2018-01-29,19,849.7,2018-01-29 19
691,2018-01-29,20,789,2018-01-29 20
692,2018-01-29,21,954.5,2018-01-29 21
693,2018-01-29,22,954.5,2018-01-29 22
694,2018-01-29,23,954.5,2018-01-29 23
695,2018-01-29,24,800,2018-01-29 24
696,2018-01-30,1,748,2018-01-30 1
697,2018-01-30,2,748,2018-01-30 2
698,2018-01-30,3,748,2018-01-30 3
699,2018-01-30,4,748,2018-01-30 4
700,2018-01-30,5,748,2018-01-30 5
701,2018-01-30,6,750,2018-01-30 6
702,2018-01-30,7,862,2018-01-30 7
703,2018-01-30,8,748,2018-01-30 8
704,2018-01-30,9,750,2018-01-30 9
705,2018-01-30,10,748,2018-01-30 10
706,2018-01-30,11,748,2018-01-30 11
707,2018-01-30,12,747.9,2018-01-30 12
708,2018-01-30,13,747.9,2018-01-30 13
709,2018-01-30,14,749,2018-01-30 14
710,2018-01-30,15,800,2018-01-30 15
711,2018-01-30,16,890.3,2018-01-30 16
712,2018-01-30,17,933.8,2018-01-30 17
713,2018-01-30,18,920.1,2018-01-30 18
714,2018-01-30,19,887.5,2018-01-30 19
715,2018-01-30,20,750,2018-01-30 20
716,2018-01-30,21,933.8,2018-01-30 21
717,2018-01-30,22,999,2018-01-30 22
718,2018-01-30,23,900,2018-01-30 23
719,2018-01-30,24,862,2018-01-30 24
720,2018-01-31,1,900,2018-01-31 1
721,2018-01-31,2,890.4,2018-01-31 2
722,2018-01-31,3,890.4,2018-01-31 3
723,2018-01-31,4,890.4,2018-01-31 4
724,2018-01-31,5,890.4,2018-01-31 5
725,2018-01-31,6,860,2018-01-31 6
726,2018-01-31,7,890.4,2018-01-31 7
727,2018-01-31,8,920,2018-01-31 8
728,2018-01-31,9,970.3,2018-01-31 9
729,2018-01-31,10,921,2018-01-31 10
730,2018-01-31,11,970.3,2018-01-31 11
731,2018-01-31,12,970.4,2018-01-31 12
732,2018-01-31,13,970.3,2018-01-31 13
733,2018-01-31,14,970.4,2018-01-31 14
734,2018-01-31,15,    1 049,2018-01-31 15
735,2018-01-31,16,    1 280,2018-01-31 16
736,2018-01-31,17,    1 279,2018-01-31 17
737,2018-01-31,18,    1 001,2018-01-31 18
738,2018-01-31,19,970.4,2018-01-31 19
739,2018-01-31,20,933.8,2018-01-31 20
740,2018-01-31,21,970.4,2018-01-31 21
741,2018-01-31,22,970.4,2018-01-31 22
742,2018-01-31,23,954.5,2018-01-31 23
743,2018-01-31,24,890.4,2018-01-31 24
744,2018-02-01,1,890,2018-02-01 1
745,2018-02-01,2,880,2018-02-01 2
746,2018-02-01,3,877.6,2018-02-01 3
747,2018-02-01,4,877.6,2018-02-01 4
748,2018-02-01,5,877.6,2018-02-01 5
749,2018-02-01,6,965.5,2018-02-01 6
750,2018-02-01,7,965.5,2018-02-01 7
751,2018-02-01,8,965.6,2018-02-01 8
752,2018-02-01,9,986.4,2018-02-01 9
753,2018-02-01,10,965.6,2018-02-01 10
754,2018-02-01,11,965.5,2018-02-01 11
755,2018-02-01,12,800,2018-02-01 12
756,2018-02-01,13,800,2018-02-01 13
757,2018-02-01,14,965.5,2018-02-01 14
758,2018-02-01,15,965.6,2018-02-01 15
759,2018-02-01,16,965.6,2018-02-01 16
760,2018-02-01,17,965.6,2018-02-01 17
761,2018-02-01,18,965.6,2018-02-01 18
762,2018-02-01,19,965.6,2018-02-01 19
763,2018-02-01,20,965.5,2018-02-01 20
764,2018-02-01,21,965.6,2018-02-01 21
765,2018-02-01,22,965.6,2018-02-01 22
766,2018-02-01,23,965.6,2018-02-01 23
767,2018-02-01,24,877.6,2018-02-01 24
768,2018-02-02,1,690,2018-02-02 1
769,2018-02-02,2,668,2018-02-02 2
770,2018-02-02,3,668,2018-02-02 3
771,2018-02-02,4,690,2018-02-02 4
772,2018-02-02,5,668,2018-02-02 5
773,2018-02-02,6,821.5,2018-02-02 6
774,2018-02-02,7,849.9,2018-02-02 7
775,2018-02-02,8,877.6,2018-02-02 8
776,2018-02-02,9,888.8,2018-02-02 9
777,2018-02-02,10,819.6,2018-02-02 10
778,2018-02-02,11,819.6,2018-02-02 11
779,2018-02-02,12,779,2018-02-02 12
780,2018-02-02,13,690,2018-02-02 13
781,2018-02-02,14,800,2018-02-02 14
782,2018-02-02,15,819.6,2018-02-02 15
783,2018-02-02,16,821.5,2018-02-02 16
784,2018-02-02,17,849.9,2018-02-02 17
785,2018-02-02,18,819.6,2018-02-02 18
786,2018-02-02,19,821.5,2018-02-02 19
787,2018-02-02,20,821.5,2018-02-02 20
788,2018-02-02,21,877.6,2018-02-02 21
789,2018-02-02,22,888.8,2018-02-02 22
790,2018-02-02,23,877.6,2018-02-02 23
791,2018-02-02,24,819.6,2018-02-02 24
792,2018-02-03,1,745.6,2018-02-03 1
793,2018-02-03,2,690,2018-02-03 2
794,2018-02-03,3,668,2018-02-03 3
795,2018-02-03,4,668,2018-02-03 4
796,2018-02-03,5,668,2018-02-03 5
797,2018-02-03,6,690,2018-02-03 6
798,2018-02-03,7,699,2018-02-03 7
799,2018-02-03,8,772,2018-02-03 8
800,2018-02-03,9,    1 000,2018-02-03 9
801,2018-02-03,10,840,2018-02-03 10
802,2018-02-03,11,888.8,2018-02-03 11
803,2018-02-03,12,937.9,2018-02-03 12
804,2018-02-03,13,    1 001,2018-02-03 13
805,2018-02-03,14,    1 012.9,2018-02-03 14
806,2018-02-03,15,    1 096.7,2018-02-03 15
807,2018-02-03,16,    1 050,2018-02-03 16
808,2018-02-03,17,    1 037,2018-02-03 17
809,2018-02-03,18,952.7,2018-02-03 18
810,2018-02-03,19,    1 001,2018-02-03 19
811,2018-02-03,20,952.7,2018-02-03 20
812,2018-02-03,21,968.2,2018-02-03 21
813,2018-02-03,22,    1 000,2018-02-03 22
814,2018-02-03,23,991.9,2018-02-03 23
815,2018-02-03,24,965.5,2018-02-03 24
816,2018-02-04,1,877.6,2018-02-04 1
817,2018-02-04,2,876.8,2018-02-04 2
818,2018-02-04,3,876.8,2018-02-04 3
819,2018-02-04,4,820,2018-02-04 4
820,2018-02-04,5,820,2018-02-04 5
821,2018-02-04,6,800,2018-02-04 6
822,2018-02-04,7,746.5,2018-02-04 7
823,2018-02-04,8,746.5,2018-02-04 8
824,2018-02-04,9,746.5,2018-02-04 9
825,2018-02-04,10,876.8,2018-02-04 10
826,2018-02-04,11,900,2018-02-04 11
827,2018-02-04,12,877.5,2018-02-04 12
828,2018-02-04,13,760,2018-02-04 13
829,2018-02-04,14,745.5,2018-02-04 14
830,2018-02-04,15,765,2018-02-04 15
831,2018-02-04,16,820,2018-02-04 16
832,2018-02-04,17,877.5,2018-02-04 17
833,2018-02-04,18,877.6,2018-02-04 18
834,2018-02-04,19,968.2,2018-02-04 19
835,2018-02-04,20,952.7,2018-02-04 20
836,2018-02-04,21,952.7,2018-02-04 21
837,2018-02-04,22,966.3,2018-02-04 22
838,2018-02-04,23,877.6,2018-02-04 23
839,2018-02-04,24,869,2018-02-04 24
840,2018-02-05,1,750,2018-02-05 1
841,2018-02-05,2,746.5,2018-02-05 2
842,2018-02-05,3,745.5,2018-02-05 3
843,2018-02-05,4,745.5,2018-02-05 4
844,2018-02-05,5,746.5,2018-02-05 5
845,2018-02-05,6,850,2018-02-05 6
846,2018-02-05,7,877.6,2018-02-05 7
847,2018-02-05,8,877.6,2018-02-05 8
848,2018-02-05,9,952.7,2018-02-05 9
849,2018-02-05,10,900,2018-02-05 10
850,2018-02-05,11,952.7,2018-02-05 11
851,2018-02-05,12,952.7,2018-02-05 12
852,2018-02-05,13,877.6,2018-02-05 13
853,2018-02-05,14,991.9,2018-02-05 14
854,2018-02-05,15,    1 000,2018-02-05 15
855,2018-02-05,16,991.9,2018-02-05 16
856,2018-02-05,17,    1 000,2018-02-05 17
857,2018-02-05,18,    1 029,2018-02-05 18
858,2018-02-05,19,    1 199,2018-02-05 19
859,2018-02-05,20,    1 029,2018-02-05 20
860,2018-02-05,21,    1 029,2018-02-05 21
861,2018-02-05,22,    1 279,2018-02-05 22
862,2018-02-05,23,    1 000,2018-02-05 23
863,2018-02-05,24,850,2018-02-05 24
864,2018-02-06,1,798,2018-02-06 1
865,2018-02-06,2,745.6,2018-02-06 2
866,2018-02-06,3,700,2018-02-06 3
867,2018-02-06,4,669,2018-02-06 4
868,2018-02-06,5,745.6,2018-02-06 5
869,2018-02-06,6,758,2018-02-06 6
870,2018-02-06,7,745.6,2018-02-06 7
871,2018-02-06,8,668,2018-02-06 8
872,2018-02-06,9,758,2018-02-06 9
873,2018-02-06,10,690,2018-02-06 10
874,2018-02-06,11,745.6,2018-02-06 11
875,2018-02-06,12,780,2018-02-06 12
876,2018-02-06,13,800,2018-02-06 13
877,2018-02-06,14,849.9,2018-02-06 14
878,2018-02-06,15,877.6,2018-02-06 15
879,2018-02-06,16,922.9,2018-02-06 16
880,2018-02-06,17,968.2,2018-02-06 17
881,2018-02-06,18,    1 058.7,2018-02-06 18
882,2018-02-06,19,    1 280,2018-02-06 19
883,2018-02-06,20,968.2,2018-02-06 20
884,2018-02-06,21,    1 029,2018-02-06 21
885,2018-02-06,22,    1 280,2018-02-06 22
886,2018-02-06,23,    1 058.7,2018-02-06 23
887,2018-02-06,24,862,2018-02-06 24
888,2018-02-07,1,849.9,2018-02-07 1
889,2018-02-07,2,800,2018-02-07 2
890,2018-02-07,3,798,2018-02-07 3
891,2018-02-07,4,750,2018-02-07 4
892,2018-02-07,5,800,2018-02-07 5
893,2018-02-07,6,877.6,2018-02-07 6
894,2018-02-07,7,877.6,2018-02-07 7
895,2018-02-07,8,780,2018-02-07 8
896,2018-02-07,9,968.2,2018-02-07 9
897,2018-02-07,10,800,2018-02-07 10
898,2018-02-07,11,780,2018-02-07 11
899,2018-02-07,12,750,2018-02-07 12
900,2018-02-07,13,750,2018-02-07 13
901,2018-02-07,14,750,2018-02-07 14
902,2018-02-07,15,800,2018-02-07 15
903,2018-02-07,16,820,2018-02-07 16
904,2018-02-07,17,800,2018-02-07 17
905,2018-02-07,18,750,2018-02-07 18
906,2018-02-07,19,877.6,2018-02-07 19
907,2018-02-07,20,750,2018-02-07 20
908,2018-02-07,21,877.6,2018-02-07 21
909,2018-02-07,22,968.2,2018-02-07 22
910,2018-02-07,23,869,2018-02-07 23
911,2018-02-07,24,700,2018-02-07 24
912,2018-02-08,1,669,2018-02-08 1
913,2018-02-08,2,669,2018-02-08 2
914,2018-02-08,3,669,2018-02-08 3
915,2018-02-08,4,669,2018-02-08 4
916,2018-02-08,5,690,2018-02-08 5
917,2018-02-08,6,700,2018-02-08 6
918,2018-02-08,7,700,2018-02-08 7
919,2018-02-08,8,700,2018-02-08 8
920,2018-02-08,9,849.9,2018-02-08 9
921,2018-02-08,10,800,2018-02-08 10
922,2018-02-08,11,700,2018-02-08 11
923,2018-02-08,12,690,2018-02-08 12
924,2018-02-08,13,615,2018-02-08 13
925,2018-02-08,14,650,2018-02-08 14
926,2018-02-08,15,720,2018-02-08 15
927,2018-02-08,16,720,2018-02-08 16
928,2018-02-08,17,669,2018-02-08 17
929,2018-02-08,18,669,2018-02-08 18
930,2018-02-08,19,968.2,2018-02-08 19
931,2018-02-08,20,800,2018-02-08 20
932,2018-02-08,21,968.2,2018-02-08 21
933,2018-02-08,22,989,2018-02-08 22
934,2018-02-08,23,877.6,2018-02-08 23
935,2018-02-08,24,800,2018-02-08 24
936,2018-02-09,1,810,2018-02-09 1
937,2018-02-09,2,700,2018-02-09 2
938,2018-02-09,3,720,2018-02-09 3
939,2018-02-09,4,720,2018-02-09 4
940,2018-02-09,5,800,2018-02-09 5
941,2018-02-09,6,800,2018-02-09 6
942,2018-02-09,7,800,2018-02-09 7
943,2018-02-09,8,850,2018-02-09 8
944,2018-02-09,9,900,2018-02-09 9
945,2018-02-09,10,850,2018-02-09 10
946,2018-02-09,11,850,2018-02-09 11
947,2018-02-09,12,877.6,2018-02-09 12
948,2018-02-09,13,850,2018-02-09 13
949,2018-02-09,14,700,2018-02-09 14
950,2018-02-09,15,700,2018-02-09 15
951,2018-02-09,16,800,2018-02-09 16
952,2018-02-09,17,810,2018-02-09 17
953,2018-02-09,18,745,2018-02-09 18
954,2018-02-09,19,850,2018-02-09 19
955,2018-02-09,20,700,2018-02-09 20
956,2018-02-09,21,965.6,2018-02-09 21
957,2018-02-09,22,937,2018-02-09 22
958,2018-02-09,23,877.6,2018-02-09 23
959,2018-02-09,24,847,2018-02-09 24
960,2018-02-10,1,877.6,2018-02-10 1
961,2018-02-10,2,800,2018-02-10 2
962,2018-02-10,3,800,2018-02-10 3
963,2018-02-10,4,800,2018-02-10 4
964,2018-02-10,5,877.6,2018-02-10 5
965,2018-02-10,6,900,2018-02-10 6
966,2018-02-10,7,900,2018-02-10 7
967,2018-02-10,8,938.9,2018-02-10 8
968,2018-02-10,9,938.9,2018-02-10 9
969,2018-02-10,10,900,2018-02-10 10
970,2018-02-10,11,800,2018-02-10 11
971,2018-02-10,12,750,2018-02-10 12
972,2018-02-10,13,750,2018-02-10 13
973,2018-02-10,14,668,2018-02-10 14
974,2018-02-10,15,668,2018-02-10 15
975,2018-02-10,16,668,2018-02-10 16
976,2018-02-10,17,700,2018-02-10 17
977,2018-02-10,18,668,2018-02-10 18
978,2018-02-10,19,810,2018-02-10 19
979,2018-02-10,20,800,2018-02-10 20
980,2018-02-10,21,965.6,2018-02-10 21
981,2018-02-10,22,952.7,2018-02-10 22
982,2018-02-10,23,900,2018-02-10 23
983,2018-02-10,24,779,2018-02-10 24
984,2018-02-11,1,800,2018-02-11 1
985,2018-02-11,2,750,2018-02-11 2
986,2018-02-11,3,659,2018-02-11 3
987,2018-02-11,4,659,2018-02-11 4
988,2018-02-11,5,659,2018-02-11 5
989,2018-02-11,6,796.8,2018-02-11 6
990,2018-02-11,7,659,2018-02-11 7
991,2018-02-11,8,550,2018-02-11 8
992,2018-02-11,9,394,2018-02-11 9
993,2018-02-11,10,500,2018-02-11 10
994,2018-02-11,11,659,2018-02-11 11
995,2018-02-11,12,650,2018-02-11 12
996,2018-02-11,13,1,2018-02-11 13
997,2018-02-11,14,1,2018-02-11 14
998,2018-02-11,15,1,2018-02-11 15
999,2018-02-11,16,500,2018-02-11 16
1000,2018-02-11,17,659,2018-02-11 17
1001,2018-02-11,18,900,2018-02-11 18
1002,2018-02-11,19,900,2018-02-11 19
1003,2018-02-11,20,900,2018-02-11 20
1004,2018-02-11,21,900,2018-02-11 21
1005,2018-02-11,22,900,2018-02-11 22
1006,2018-02-11,23,877.6,2018-02-11 23
1007,2018-02-11,24,659,2018-02-11 24
1008,2018-02-12,1,649,2018-02-12 1
1009,2018-02-12,2,500,2018-02-12 2
1010,2018-02-12,3,500,2018-02-12 3
1011,2018-02-12,4,400,2018-02-12 4
1012,2018-02-12,5,500,2018-02-12 5
1013,2018-02-12,6,1,2018-02-12 6
1014,2018-02-12,7,1,2018-02-12 7
1015,2018-02-12,8,1,2018-02-12 8
1016,2018-02-12,9,1,2018-02-12 9
1017,2018-02-12,10,1,2018-02-12 10
1018,2018-02-12,11,1,2018-02-12 11
1019,2018-02-12,12,550,2018-02-12 12
1020,2018-02-12,13,500,2018-02-12 13
1021,2018-02-12,14,1,2018-02-12 14
1022,2018-02-12,15,485,2018-02-12 15
1023,2018-02-12,16,500,2018-02-12 16
1024,2018-02-12,17,690,2018-02-12 17
1025,2018-02-12,18,650,2018-02-12 18
1026,2018-02-12,19,680,2018-02-12 19
1027,2018-02-12,20,724.5,2018-02-12 20
1028,2018-02-12,21,821.5,2018-02-12 21
1029,2018-02-12,22,800,2018-02-12 22
1030,2018-02-12,23,800,2018-02-12 23
1031,2018-02-12,24,649,2018-02-12 24
1032,2018-02-13,1,731.5,2018-02-13 1
1033,2018-02-13,2,700,2018-02-13 2
1034,2018-02-13,3,649,2018-02-13 3
1035,2018-02-13,4,550,2018-02-13 4
1036,2018-02-13,5,600,2018-02-13 5
1037,2018-02-13,6,550,2018-02-13 6
1038,2018-02-13,7,600,2018-02-13 7
1039,2018-02-13,8,600,2018-02-13 8
1040,2018-02-13,9,600,2018-02-13 9
1041,2018-02-13,10,1,2018-02-13 10
1042,2018-02-13,11,430,2018-02-13 11
1043,2018-02-13,12,649,2018-02-13 12
1044,2018-02-13,13,450,2018-02-13 13
1045,2018-02-13,14,1,2018-02-13 14
1046,2018-02-13,15,1,2018-02-13 15
1047,2018-02-13,16,1,2018-02-13 16
1048,2018-02-13,17,1.9,2018-02-13 17
1049,2018-02-13,18,645,2018-02-13 18
1050,2018-02-13,19,698,2018-02-13 19
1051,2018-02-13,20,700,2018-02-13 20
1052,2018-02-13,21,800,2018-02-13 21
1053,2018-02-13,22,800,2018-02-13 22
1054,2018-02-13,23,720,2018-02-13 23
1055,2018-02-13,24,700,2018-02-13 24
1056,2018-02-14,1,937,2018-02-14 1
1057,2018-02-14,2,941.8,2018-02-14 2
1058,2018-02-14,3,941.8,2018-02-14 3
1059,2018-02-14,4,941.8,2018-02-14 4
1060,2018-02-14,5,900,2018-02-14 5
1061,2018-02-14,6,941.8,2018-02-14 6
1062,2018-02-14,7,941.8,2018-02-14 7
1063,2018-02-14,8,877.6,2018-02-14 8
1064,2018-02-14,9,800,2018-02-14 9
1065,2018-02-14,10,700,2018-02-14 10
1066,2018-02-14,11,700,2018-02-14 11
1067,2018-02-14,12,750,2018-02-14 12
1068,2018-02-14,13,700,2018-02-14 13
1069,2018-02-14,14,650,2018-02-14 14
1070,2018-02-14,15,650,2018-02-14 15
1071,2018-02-14,16,650,2018-02-14 16
1072,2018-02-14,17,650,2018-02-14 17
1073,2018-02-14,18,700,2018-02-14 18
1074,2018-02-14,19,800,2018-02-14 19
1075,2018-02-14,20,720,2018-02-14 20
1076,2018-02-14,21,877.6,2018-02-14 21
1077,2018-02-14,22,941.8,2018-02-14 22
1078,2018-02-14,23,900,2018-02-14 23
1079,2018-02-14,24,850,2018-02-14 24
1080,2018-02-15,1,750,2018-02-15 1
1081,2018-02-15,2,730,2018-02-15 2
1082,2018-02-15,3,680,2018-02-15 3
1083,2018-02-15,4,680,2018-02-15 4
1084,2018-02-15,5,710,2018-02-15 5
1085,2018-02-15,6,650,2018-02-15 6
1086,2018-02-15,7,800,2018-02-15 7
1087,2018-02-15,8,750,2018-02-15 8
1088,2018-02-15,9,680,2018-02-15 9
1089,2018-02-15,10,550,2018-02-15 10
1090,2018-02-15,11,1,2018-02-15 11
1091,2018-02-15,12,500,2018-02-15 12
1092,2018-02-15,13,680,2018-02-15 13
1093,2018-02-15,14,613,2018-02-15 14
1094,2018-02-15,15,700,2018-02-15 15
1095,2018-02-15,16,722,2018-02-15 16
1096,2018-02-15,17,800,2018-02-15 17
1097,2018-02-15,18,750,2018-02-15 18
1098,2018-02-15,19,877.5,2018-02-15 19
1099,2018-02-15,20,877.6,2018-02-15 20
1100,2018-02-15,21,941.8,2018-02-15 21
1101,2018-02-15,22,941.8,2018-02-15 22
1102,2018-02-15,23,941.8,2018-02-15 23
1103,2018-02-15,24,941.8,2018-02-15 24
1104,2018-02-16,1,941.8,2018-02-16 1
1105,2018-02-16,2,900,2018-02-16 2
1106,2018-02-16,3,877.5,2018-02-16 3
1107,2018-02-16,4,800,2018-02-16 4
1108,2018-02-16,5,800,2018-02-16 5
1109,2018-02-16,6,730,2018-02-16 6
1110,2018-02-16,7,810,2018-02-16 7
1111,2018-02-16,8,780,2018-02-16 8
1112,2018-02-16,9,720,2018-02-16 9
1113,2018-02-16,10,600,2018-02-16 10
1114,2018-02-16,11,1,2018-02-16 11
1115,2018-02-16,12,500,2018-02-16 12
1116,2018-02-16,13,645,2018-02-16 13
1117,2018-02-16,14,645,2018-02-16 14
1118,2018-02-16,15,600,2018-02-16 15
1119,2018-02-16,16,613,2018-02-16 16
1120,2018-02-16,17,613,2018-02-16 17
1121,2018-02-16,18,1,2018-02-16 18
1122,2018-02-16,19,750,2018-02-16 19
1123,2018-02-16,20,780,2018-02-16 20
1124,2018-02-16,21,822.7,2018-02-16 21
1125,2018-02-16,22,877.6,2018-02-16 22
1126,2018-02-16,23,822.7,2018-02-16 23
1127,2018-02-16,24,822.7,2018-02-16 24
1128,2018-02-17,1,700,2018-02-17 1
1129,2018-02-17,2,649,2018-02-17 2
1130,2018-02-17,3,649,2018-02-17 3
1131,2018-02-17,4,1,2018-02-17 4
1132,2018-02-17,5,1,2018-02-17 5
1133,2018-02-17,6,500,2018-02-17 6
1134,2018-02-17,7,650,2018-02-17 7
1135,2018-02-17,8,650,2018-02-17 8
1136,2018-02-17,9,600,2018-02-17 9
1137,2018-02-17,10,1,2018-02-17 10
1138,2018-02-17,11,1,2018-02-17 11
1139,2018-02-17,12,1,2018-02-17 12
1140,2018-02-17,13,1,2018-02-17 13
1141,2018-02-17,14,1,2018-02-17 14
1142,2018-02-17,15,1,2018-02-17 15
1143,2018-02-17,16,1,2018-02-17 16
1144,2018-02-17,17,600,2018-02-17 17
1145,2018-02-17,18,1,2018-02-17 18
1146,2018-02-17,19,500,2018-02-17 19
1147,2018-02-17,20,600,2018-02-17 20
1148,2018-02-17,21,800,2018-02-17 21
1149,2018-02-17,22,800,2018-02-17 22
1150,2018-02-17,23,810,2018-02-17 23
1151,2018-02-17,24,700,2018-02-17 24
1152,2018-02-18,1,700,2018-02-18 1
1153,2018-02-18,2,1,2018-02-18 2
1154,2018-02-18,3,1,2018-02-18 3
1155,2018-02-18,4,1,2018-02-18 4
1156,2018-02-18,5,1,2018-02-18 5
1157,2018-02-18,6,1,2018-02-18 6
1158,2018-02-18,7,700,2018-02-18 7
1159,2018-02-18,8,710,2018-02-18 8
1160,2018-02-18,9,649,2018-02-18 9
1161,2018-02-18,10,450,2018-02-18 10
1162,2018-02-18,11,513,2018-02-18 11
1163,2018-02-18,12,500,2018-02-18 12
1164,2018-02-18,13,1,2018-02-18 13
1165,2018-02-18,14,1,2018-02-18 14
1166,2018-02-18,15,1,2018-02-18 15
1167,2018-02-18,16,1,2018-02-18 16
1168,2018-02-18,17,680,2018-02-18 17
1169,2018-02-18,18,780,2018-02-18 18
1170,2018-02-18,19,877.6,2018-02-18 19
1171,2018-02-18,20,877.5,2018-02-18 20
1172,2018-02-18,21,780,2018-02-18 21
1173,2018-02-18,22,779.5,2018-02-18 22
1174,2018-02-18,23,800,2018-02-18 23
1175,2018-02-18,24,650,2018-02-18 24
1176,2018-02-19,1,680,2018-02-19 1
1177,2018-02-19,2,650,2018-02-19 2
1178,2018-02-19,3,680,2018-02-19 3
1179,2018-02-19,4,680,2018-02-19 4
1180,2018-02-19,5,710,2018-02-19 5
1181,2018-02-19,6,730,2018-02-19 6
1182,2018-02-19,7,725,2018-02-19 7
1183,2018-02-19,8,725,2018-02-19 8
1184,2018-02-19,9,680,2018-02-19 9
1185,2018-02-19,10,590.7,2018-02-19 10
1186,2018-02-19,11,1,2018-02-19 11
1187,2018-02-19,12,500,2018-02-19 12
1188,2018-02-19,13,650,2018-02-19 13
1189,2018-02-19,14,698,2018-02-19 14
1190,2018-02-19,15,710,2018-02-19 15
1191,2018-02-19,16,700,2018-02-19 16
1192,2018-02-19,17,800,2018-02-19 17
1193,2018-02-19,18,779.5,2018-02-19 18
1194,2018-02-19,19,800,2018-02-19 19
1195,2018-02-19,20,800,2018-02-19 20
1196,2018-02-19,21,780,2018-02-19 21
1197,2018-02-19,22,800,2018-02-19 22
1198,2018-02-19,23,852,2018-02-19 23
1199,2018-02-19,24,800,2018-02-19 24
1200,2018-02-20,1,650,2018-02-20 1
