Time,Day,SMP,Month,Year
20,22,686.4,9,2020
21,22,686.4,9,2020
22,22,678.2,9,2020
23,22,500.0,9,2020
24,22,1.0,9,2020
25,22,200.0,9,2020
26,22,500.0,9,2020
27,22,837.0,9,2020
28,22,860.0,9,2020
29,22,900.0,9,2020
30,22,992.0,9,2020
31,22,1042.0,9,2020
32,22,1010.0,9,2020
33,22,1009.0,9,2020
34,22,950.0,9,2020
35,22,950.0,9,2020
36,22,1010.0,9,2020
37,22,1342.3,9,2020
38,22,1042.0,9,2020
39,22,837.0,9,2020
40,22,650.8,9,2020
41,22,670.2,9,2020
42,22,670.3,9,2020
43,22,650.7,9,2020
44,22,600.0,9,2020
45,22,623.3,9,2020
46,22,600.0,9,2020
47,22,600.0,9,2020
48,22,623.3,9,2020
1,23,800.0,9,2020
2,23,652.2,9,2020
3,23,652.1,9,2020
4,23,652.2,9,2020
5,23,660.2,9,2020
6,23,652.2,9,2020
7,23,652.2,9,2020
8,23,652.1,9,2020
9,23,652.1,9,2020
10,23,652.2,9,2020
11,23,678.2,9,2020
12,23,678.3,9,2020
13,23,652.2,9,2020
14,23,500.0,9,2020
15,23,500.0,9,2020
16,23,621.7,9,2020
17,23,621.7,9,2020
18,23,660.1,9,2020
19,23,621.7,9,2020
20,23,500.0,9,2020
21,23,621.7,9,2020
22,23,652.1,9,2020
23,23,500.0,9,2020
24,23,300.0,9,2020
25,23,300.0,9,2020
26,23,455.1,9,2020
27,23,652.1,9,2020
28,23,678.2,9,2020
29,23,837.0,9,2020
30,23,874.0,9,2020
31,23,943.2,9,2020
32,23,950.0,9,2020
33,23,992.0,9,2020
34,23,979.0,9,2020
35,23,1010.0,9,2020
36,23,1341.7,9,2020
37,23,1342.3,9,2020
38,23,1000.0,9,2020
39,23,874.0,9,2020
40,23,837.0,9,2020
41,23,741.1,9,2020
42,23,772.0,9,2020
43,23,686.4,9,2020
44,23,621.7,9,2020
45,23,500.0,9,2020
46,23,621.7,9,2020
47,23,652.2,9,2020
48,23,670.3,9,2020
1,24,890.0,9,2020
2,24,865.0,9,2020
3,24,860.0,9,2020
4,24,837.0,9,2020
5,24,740.9,9,2020
6,24,700.0,9,2020
7,24,700.0,9,2020
8,24,652.2,9,2020
9,24,613.0,9,2020
10,24,670.2,9,2020
11,24,678.3,9,2020
12,24,800.0,9,2020
13,24,686.5,9,2020
14,24,613.0,9,2020
15,24,500.0,9,2020
16,24,652.2,9,2020
17,24,660.1,9,2020
18,24,700.0,9,2020
19,24,743.0,9,2020
20,24,686.4,9,2020
21,24,678.2,9,2020
22,24,652.2,9,2020
23,24,500.0,9,2020
24,24,1.0,9,2020
25,24,1.0,9,2020
26,24,1.0,9,2020
27,24,290.0,9,2020
28,24,500.0,9,2020
29,24,670.3,9,2020
30,24,903.2,9,2020
31,24,900.0,9,2020
32,24,900.0,9,2020
33,24,903.2,9,2020
34,24,865.0,9,2020
35,24,943.2,9,2020
36,24,1000.0,9,2020
37,24,1020.0,9,2020
38,24,975.0,9,2020
39,24,772.0,9,2020
40,24,686.5,9,2020
41,24,741.1,9,2020
42,24,778.0,9,2020
43,24,741.1,9,2020
44,24,740.9,9,2020
45,24,678.2,9,2020
46,24,670.3,9,2020
47,24,652.1,9,2020
48,24,652.1,9,2020
1,25,700.0,9,2020
2,25,670.2,9,2020
3,25,652.2,9,2020
4,25,652.2,9,2020
5,25,652.1,9,2020
6,25,613.1,9,2020
7,25,613.1,9,2020
8,25,613.1,9,2020
9,25,500.0,9,2020
10,25,500.0,9,2020
11,25,500.0,9,2020
12,25,600.0,9,2020
13,25,613.1,9,2020
14,25,613.1,9,2020
15,25,500.0,9,2020
16,25,500.0,9,2020
17,25,500.0,9,2020
18,25,613.1,9,2020
19,25,600.0,9,2020
20,25,600.0,9,2020
21,25,613.1,9,2020
22,25,600.0,9,2020
23,25,500.0,9,2020
24,25,30.0,9,2020
25,25,1.0,9,2020
26,25,1.0,9,2020
27,25,30.0,9,2020
28,25,500.0,9,2020
29,25,613.1,9,2020
30,25,652.2,9,2020
31,25,678.2,9,2020
32,25,799.0,9,2020
33,25,837.0,9,2020
34,25,799.0,9,2020
35,25,700.0,9,2020
36,25,850.0,9,2020
37,25,1042.1,9,2020
38,25,950.0,9,2020
39,25,740.9,9,2020
40,25,670.3,9,2020
41,25,678.3,9,2020
42,25,733.0,9,2020
43,25,678.3,9,2020
44,25,660.1,9,2020
45,25,613.1,9,2020
46,25,500.0,9,2020
47,25,500.0,9,2020
48,25,500.0,9,2020
1,26,686.4,9,2020
2,26,652.2,9,2020
3,26,621.7,9,2020
4,26,621.7,9,2020
5,26,652.1,9,2020
6,26,652.2,9,2020
7,26,652.2,9,2020
8,26,652.2,9,2020
9,26,652.2,9,2020
10,26,678.3,9,2020
11,26,700.0,9,2020
12,26,686.4,9,2020
13,26,652.1,9,2020
14,26,469.2,9,2020
15,26,469.2,9,2020
16,26,500.0,9,2020
17,26,660.1,9,2020
18,26,700.0,9,2020
19,26,670.3,9,2020
20,26,678.2,9,2020
21,26,678.2,9,2020
22,26,670.3,9,2020
23,26,469.2,9,2020
24,26,200.0,9,2020
25,26,1.0,9,2020
26,26,500.0,9,2020
27,26,621.7,9,2020
28,26,660.1,9,2020
29,26,670.3,9,2020
30,26,770.0,9,2020
31,26,739.0,9,2020
32,26,790.0,9,2020
33,26,778.0,9,2020
34,26,678.3,9,2020
35,26,600.0,9,2020
36,26,652.1,9,2020
37,26,797.5,9,2020
38,26,790.0,9,2020
39,26,746.0,9,2020
40,26,686.5,9,2020
41,26,652.2,9,2020
42,26,670.3,9,2020
43,26,733.0,9,2020
44,26,785.0,9,2020
45,26,740.9,9,2020
46,26,670.3,9,2020
47,26,670.2,9,2020
48,26,621.7,9,2020
1,27,621.7,9,2020
2,27,652.1,9,2020
3,27,652.2,9,2020
4,27,652.2,9,2020
5,27,660.2,9,2020
6,27,670.3,9,2020
7,27,652.2,9,2020
8,27,678.3,9,2020
9,27,800.0,9,2020
10,27,800.0,9,2020
11,27,778.0,9,2020
12,27,741.1,9,2020
13,27,652.2,9,2020
14,27,500.0,9,2020
15,27,500.0,9,2020
16,27,469.2,9,2020
17,27,399.0,9,2020
18,27,1.0,9,2020
19,27,1.0,9,2020
20,27,1.0,9,2020
21,27,1.0,9,2020
22,27,1.0,9,2020
23,27,1.0,9,2020
24,27,1.0,9,2020
25,27,1.0,9,2020
26,27,1.0,9,2020
27,27,1.0,9,2020
28,27,1.0,9,2020
29,27,1.0,9,2020
30,27,1.0,9,2020
31,27,1.0,9,2020
32,27,400.0,9,2020
33,27,390.0,9,2020
34,27,550.0,9,2020
35,27,670.2,9,2020
36,27,733.0,9,2020
37,27,850.0,9,2020
38,27,785.0,9,2020
39,27,652.1,9,2020
40,27,550.0,9,2020
41,27,469.2,9,2020
42,27,400.0,9,2020
43,27,330.0,9,2020
44,27,290.0,9,2020
45,27,290.0,9,2020
46,27,1.0,9,2020
47,27,1.0,9,2020
48,27,1.0,9,2020
1,28,30.0,9,2020
2,28,1.0,9,2020
3,28,1.0,9,2020
4,28,1.0,9,2020
5,28,1.0,9,2020
6,28,1.0,9,2020
7,28,1.0,9,2020
8,28,1.0,9,2020
9,28,1.0,9,2020
10,28,1.0,9,2020
11,28,1.0,9,2020
12,28,1.0,9,2020
13,28,1.0,9,2020
14,28,1.0,9,2020
15,28,1.0,9,2020
16,28,1.0,9,2020
17,28,469.2,9,2020
18,28,469.2,9,2020
19,28,555.0,9,2020
20,28,550.0,9,2020
21,28,615.7,9,2020
22,28,615.7,9,2020
23,28,469.2,9,2020
24,28,1.0,9,2020
25,28,1.0,9,2020
26,28,1.0,9,2020
27,28,1.0,9,2020
28,28,1.0,9,2020
29,28,469.2,9,2020
30,28,652.2,9,2020
31,28,678.2,9,2020
32,28,839.0,9,2020
33,28,850.0,9,2020
34,28,837.0,9,2020
35,28,850.0,9,2020
36,28,1009.0,9,2020
37,28,1342.3,9,2020
38,28,992.0,9,2020
39,28,850.0,9,2020
40,28,678.3,9,2020
41,28,741.1,9,2020
42,28,790.0,9,2020
43,28,678.3,9,2020
44,28,550.0,9,2020
45,28,200.0,9,2020
46,28,1.0,9,2020
47,28,1.0,9,2020
48,28,1.0,9,2020
1,29,330.0,9,2020
2,29,1.0,9,2020
3,29,1.0,9,2020
4,29,200.0,9,2020
5,29,1.0,9,2020
6,29,1.0,9,2020
7,29,1.0,9,2020
8,29,1.0,9,2020
9,29,1.0,9,2020
10,29,1.0,9,2020
11,29,200.0,9,2020
12,29,469.2,9,2020
13,29,500.0,9,2020
14,29,300.0,9,2020
15,29,200.0,9,2020
16,29,678.2,9,2020
17,29,741.1,9,2020
18,29,770.0,9,2020
19,29,758.0,9,2020
20,29,739.0,9,2020
21,29,678.3,9,2020
22,29,652.1,9,2020
23,29,611.7,9,2020
24,29,1.0,9,2020
25,29,1.0,9,2020
26,29,1.0,9,2020
27,29,611.7,9,2020
28,29,670.2,9,2020
29,29,790.0,9,2020
30,29,850.0,9,2020
31,29,899.0,9,2020
32,29,1000.0,9,2020
33,29,1009.0,9,2020
34,29,950.0,9,2020
35,29,859.0,9,2020
36,29,1010.0,9,2020
37,29,1341.5,9,2020
38,29,943.2,9,2020
39,29,850.0,9,2020
40,29,741.1,9,2020
41,29,739.0,9,2020
42,29,770.0,9,2020
43,29,790.0,9,2020
44,29,741.1,9,2020
45,29,670.2,9,2020
46,29,611.7,9,2020
47,29,330.0,9,2020
48,29,1.0,9,2020
1,30,500.0,9,2020
2,30,500.0,9,2020
3,30,600.0,9,2020
4,30,555.0,9,2020
5,30,500.0,9,2020
6,30,555.0,9,2020
7,30,550.0,9,2020
8,30,600.0,9,2020
9,30,550.0,9,2020
10,30,555.0,9,2020
11,30,600.0,9,2020
12,30,652.1,9,2020
13,30,652.2,9,2020
14,30,555.0,9,2020
15,30,550.0,9,2020
16,30,670.3,9,2020
17,30,740.9,9,2020
18,30,749.0,9,2020
19,30,740.9,9,2020
20,30,652.1,9,2020
21,30,550.0,9,2020
22,30,455.0,9,2020
23,30,1.0,9,2020
24,30,1.0,9,2020
25,30,1.0,9,2020
26,30,1.0,9,2020
27,30,430.0,9,2020
28,30,740.9,9,2020
29,30,850.0,9,2020
30,30,941.0,9,2020
31,30,992.0,9,2020
32,30,1009.0,9,2020
33,30,992.0,9,2020
34,30,875.9,9,2020
35,30,850.0,9,2020
36,30,950.0,9,2020
37,30,1000.0,9,2020
38,30,850.0,9,2020
39,30,749.0,9,2020
40,30,678.3,9,2020
41,30,740.9,9,2020
42,30,800.0,9,2020
43,30,837.0,9,2020
44,30,799.0,9,2020
45,30,815.0,9,2020
46,30,800.0,9,2020
47,30,741.1,9,2020
48,30,678.3,9,2020
1,1,686.5,10,2020
2,1,619.3,10,2020
3,1,450.0,10,2020
4,1,448.4,10,2020
5,1,420.0,10,2020
6,1,249.0,10,2020
7,1,1.0,10,2020
8,1,249.0,10,2020
9,1,448.4,10,2020
10,1,448.4,10,2020
11,1,450.0,10,2020
12,1,619.3,10,2020
13,1,450.0,10,2020
14,1,100.0,10,2020
15,1,200.0,10,2020
16,1,455.0,10,2020
17,1,652.2,10,2020
18,1,670.3,10,2020
19,1,660.1,10,2020
20,1,652.2,10,2020
21,1,619.3,10,2020
22,1,448.4,10,2020
23,1,1.0,10,2020
24,1,1.0,10,2020
25,1,1.0,10,2020
26,1,1.0,10,2020
27,1,30.0,10,2020
28,1,400.0,10,2020
29,1,652.2,10,2020
30,1,799.0,10,2020
31,1,900.0,10,2020
32,1,900.0,10,2020
33,1,900.0,10,2020
34,1,900.0,10,2020
35,1,889.2,10,2020
36,1,900.0,10,2020
37,1,1000.4,10,2020
38,1,900.0,10,2020
39,1,686.4,10,2020
40,1,619.3,10,2020
41,1,678.2,10,2020
42,1,820.0,10,2020
43,1,900.0,10,2020
44,1,881.3,10,2020
45,1,755.0,10,2020
46,1,670.2,10,2020
47,1,619.3,10,2020
48,1,400.0,10,2020
1,2,448.4,10,2020
2,2,249.0,10,2020
3,2,200.0,10,2020
4,2,30.0,10,2020
5,2,1.0,10,2020
6,2,1.0,10,2020
7,2,1.0,10,2020
8,2,1.0,10,2020
9,2,1.0,10,2020
10,2,1.0,10,2020
11,2,1.0,10,2020
12,2,1.0,10,2020
13,2,1.0,10,2020
14,2,1.0,10,2020
15,2,1.0,10,2020
16,2,652.1,10,2020
17,2,678.2,10,2020
18,2,670.2,10,2020
19,2,500.0,10,2020
20,2,448.4,10,2020
21,2,652.2,10,2020
22,2,686.4,10,2020
23,2,448.4,10,2020
24,2,1.0,10,2020
25,2,1.0,10,2020
26,2,1.0,10,2020
27,2,1.0,10,2020
28,2,644.8,10,2020
29,2,678.3,10,2020
30,2,799.0,10,2020
31,2,889.2,10,2020
32,2,900.0,10,2020
33,2,930.6,10,2020
34,2,900.0,10,2020
35,2,876.3,10,2020
36,2,963.0,10,2020
37,2,992.0,10,2020
38,2,900.0,10,2020
39,2,670.3,10,2020
40,2,652.2,10,2020
41,2,700.0,10,2020
42,2,860.0,10,2020
43,2,876.3,10,2020
44,2,800.0,10,2020
45,2,670.2,10,2020
46,2,600.0,10,2020
47,2,350.0,10,2020
48,2,1.0,10,2020
1,3,448.4,10,2020
2,3,249.0,10,2020
3,3,1.0,10,2020
4,3,1.0,10,2020
5,3,1.0,10,2020
6,3,1.0,10,2020
7,3,1.0,10,2020
8,3,1.0,10,2020
9,3,1.0,10,2020
10,3,1.0,10,2020
11,3,1.0,10,2020
12,3,1.0,10,2020
13,3,1.0,10,2020
14,3,1.0,10,2020
15,3,1.0,10,2020
16,3,1.0,10,2020
17,3,90.0,10,2020
18,3,100.0,10,2020
19,3,100.0,10,2020
20,3,200.0,10,2020
21,3,600.0,10,2020
22,3,448.4,10,2020
23,3,1.0,10,2020
24,3,1.0,10,2020
25,3,1.0,10,2020
26,3,1.0,10,2020
27,3,1.0,10,2020
28,3,1.0,10,2020
29,3,1.0,10,2020
30,3,1.0,10,2020
31,3,450.0,10,2020
32,3,678.2,10,2020
33,3,860.0,10,2020
34,3,889.2,10,2020
35,3,686.5,10,2020
36,3,799.0,10,2020
37,3,876.3,10,2020
38,3,686.5,10,2020
39,3,800.0,10,2020
40,3,678.2,10,2020
41,3,686.5,10,2020
42,3,746.0,10,2020
43,3,686.5,10,2020
44,3,652.1,10,2020
45,3,640.8,10,2020
46,3,400.0,10,2020
47,3,200.0,10,2020
48,3,250.0,10,2020
1,4,678.3,10,2020
2,4,678.2,10,2020
3,4,652.2,10,2020
4,4,652.1,10,2020
5,4,640.8,10,2020
6,4,640.8,10,2020
7,4,500.0,10,2020
8,4,450.0,10,2020
9,4,448.4,10,2020
10,4,640.8,10,2020
11,4,640.8,10,2020
12,4,500.0,10,2020
13,4,420.0,10,2020
14,4,1.0,10,2020
15,4,1.0,10,2020
16,4,1.0,10,2020
17,4,1.0,10,2020
18,4,1.0,10,2020
19,4,1.0,10,2020
20,4,1.0,10,2020
21,4,1.0,10,2020
22,4,1.0,10,2020
23,4,1.0,10,2020
24,4,1.0,10,2020
25,4,1.0,10,2020
26,4,1.0,10,2020
27,4,1.0,10,2020
28,4,1.0,10,2020
29,4,1.0,10,2020
30,4,1.0,10,2020
31,4,448.4,10,2020
32,4,448.4,10,2020
33,4,600.0,10,2020
34,4,652.2,10,2020
35,4,670.2,10,2020
36,4,876.3,10,2020
37,4,963.0,10,2020
38,4,950.0,10,2020
39,4,830.0,10,2020
40,4,670.3,10,2020
41,4,652.2,10,2020
42,4,640.8,10,2020
43,4,640.8,10,2020
44,4,448.4,10,2020
45,4,448.4,10,2020
46,4,448.4,10,2020
47,4,400.0,10,2020
48,4,1.0,10,2020
1,5,1.0,10,2020
2,5,1.0,10,2020
3,5,1.0,10,2020
4,5,1.0,10,2020
5,5,1.0,10,2020
6,5,1.0,10,2020
7,5,1.0,10,2020
8,5,1.0,10,2020
9,5,1.0,10,2020
10,5,1.0,10,2020
11,5,1.0,10,2020
12,5,1.0,10,2020
13,5,1.0,10,2020
14,5,1.0,10,2020
15,5,448.4,10,2020
16,5,876.3,10,2020
17,5,989.0,10,2020
18,5,991.0,10,2020
19,5,989.0,10,2020
20,5,943.8,10,2020
21,5,989.0,10,2020
22,5,975.6,10,2020
23,5,670.2,10,2020
24,5,400.0,10,2020
25,5,1.0,10,2020
26,5,448.4,10,2020
27,5,860.0,10,2020
28,5,986.0,10,2020
29,5,989.0,10,2020
30,5,991.0,10,2020
31,5,1249.0,10,2020
32,5,991.0,10,2020
33,5,991.0,10,2020
34,5,989.0,10,2020
35,5,970.4,10,2020
36,5,1342.2,10,2020
37,5,1000.4,10,2020
38,5,943.8,10,2020
39,5,749.0,10,2020
40,5,678.2,10,2020
41,5,678.2,10,2020
42,5,686.4,10,2020
43,5,678.3,10,2020
44,5,600.0,10,2020
45,5,448.4,10,2020
46,5,90.0,10,2020
47,5,1.0,10,2020
48,5,1.0,10,2020
1,6,1.0,10,2020
2,6,1.0,10,2020
3,6,1.0,10,2020
4,6,1.0,10,2020
5,6,1.0,10,2020
6,6,1.0,10,2020
7,6,1.0,10,2020
8,6,1.0,10,2020
9,6,1.0,10,2020
10,6,1.0,10,2020
11,6,1.0,10,2020
12,6,1.0,10,2020
13,6,1.0,10,2020
14,6,1.0,10,2020
15,6,1.0,10,2020
16,6,1.0,10,2020
17,6,448.4,10,2020
18,6,448.4,10,2020
19,6,448.4,10,2020
20,6,448.4,10,2020
21,6,480.0,10,2020
22,6,600.0,10,2020
23,6,1.0,10,2020
24,6,1.0,10,2020
25,6,1.0,10,2020
26,6,400.0,10,2020
27,6,600.0,10,2020
28,6,652.2,10,2020
29,6,800.0,10,2020
30,6,686.4,10,2020
31,6,686.4,10,2020
32,6,891.0,10,2020
33,6,963.0,10,2020
34,6,963.0,10,2020
35,6,986.0,10,2020
36,6,989.0,10,2020
37,6,990.0,10,2020
38,6,892.0,10,2020
39,6,686.4,10,2020
40,6,628.1,10,2020
41,6,652.1,10,2020
42,6,660.1,10,2020
43,6,599.0,10,2020
44,6,448.4,10,2020
45,6,448.4,10,2020
46,6,1.0,10,2020
47,6,30.0,10,2020
48,6,1.0,10,2020
1,7,1.0,10,2020
2,7,1.0,10,2020
3,7,1.0,10,2020
4,7,1.0,10,2020
5,7,1.0,10,2020
6,7,1.0,10,2020
7,7,1.0,10,2020
8,7,1.0,10,2020
9,7,1.0,10,2020
10,7,1.0,10,2020
11,7,1.0,10,2020
12,7,1.0,10,2020
13,7,1.0,10,2020
14,7,1.0,10,2020
15,7,1.0,10,2020
16,7,333.0,10,2020
17,7,448.4,10,2020
18,7,652.1,10,2020
19,7,642.4,10,2020
20,7,448.4,10,2020
21,7,448.4,10,2020
22,7,1.0,10,2020
23,7,1.0,10,2020
24,7,1.0,10,2020
25,7,1.0,10,2020
26,7,1.0,10,2020
27,7,1.0,10,2020
28,7,1.0,10,2020
29,7,1.0,10,2020
30,7,448.4,10,2020
31,7,448.4,10,2020
32,7,550.0,10,2020
33,7,652.2,10,2020
34,7,660.2,10,2020
35,7,652.2,10,2020
36,7,800.0,10,2020
37,7,892.0,10,2020
38,7,686.4,10,2020
39,7,448.4,10,2020
40,7,1.0,10,2020
41,7,1.0,10,2020
42,7,1.0,10,2020
43,7,1.0,10,2020
44,7,1.0,10,2020
45,7,1.0,10,2020
46,7,1.0,10,2020
47,7,1.0,10,2020
48,7,1.0,10,2020
1,8,1.0,10,2020
2,8,1.0,10,2020
3,8,1.0,10,2020
4,8,1.0,10,2020
5,8,1.0,10,2020
6,8,1.0,10,2020
7,8,1.0,10,2020
8,8,1.0,10,2020
9,8,1.0,10,2020
10,8,1.0,10,2020
11,8,1.0,10,2020
12,8,1.0,10,2020
13,8,1.0,10,2020
14,8,1.0,10,2020
15,8,1.0,10,2020
16,8,1.0,10,2020
17,8,1.0,10,2020
18,8,1.0,10,2020
19,8,1.0,10,2020
20,8,1.0,10,2020
21,8,1.0,10,2020
22,8,1.0,10,2020
23,8,1.0,10,2020
24,8,1.0,10,2020
25,8,1.0,10,2020
26,8,1.0,10,2020
27,8,1.0,10,2020
28,8,1.0,10,2020
29,8,1.0,10,2020
30,8,448.4,10,2020
31,8,448.4,10,2020
32,8,652.1,10,2020
33,8,749.0,10,2020
34,8,800.0,10,2020
35,8,800.0,10,2020
36,8,945.3,10,2020
37,8,945.3,10,2020
38,8,686.4,10,2020
39,8,617.7,10,2020
40,8,448.4,10,2020
41,8,448.4,10,2020
42,8,448.4,10,2020
43,8,1.0,10,2020
44,8,1.0,10,2020
45,8,1.0,10,2020
46,8,1.0,10,2020
47,8,1.0,10,2020
48,8,1.0,10,2020
1,9,1.0,10,2020
2,9,1.0,10,2020
3,9,1.0,10,2020
4,9,1.0,10,2020
5,9,1.0,10,2020
6,9,1.0,10,2020
7,9,1.0,10,2020
8,9,1.0,10,2020
9,9,1.0,10,2020
10,9,1.0,10,2020
11,9,1.0,10,2020
12,9,1.0,10,2020
13,9,1.0,10,2020
14,9,1.0,10,2020
15,9,1.0,10,2020
16,9,1.0,10,2020
17,9,448.4,10,2020
18,9,686.4,10,2020
19,9,611.4,10,2020
20,9,448.4,10,2020
21,9,448.4,10,2020
22,9,448.4,10,2020
23,9,1.0,10,2020
24,9,1.0,10,2020
25,9,1.0,10,2020
26,9,1.0,10,2020
27,9,1.0,10,2020
28,9,448.4,10,2020
29,9,448.4,10,2020
30,9,686.4,10,2020
31,9,686.5,10,2020
32,9,800.0,10,2020
33,9,700.0,10,2020
34,9,686.5,10,2020
35,9,686.5,10,2020
36,9,889.2,10,2020
37,9,945.3,10,2020
38,9,814.0,10,2020
39,9,686.4,10,2020
40,9,448.4,10,2020
41,9,448.4,10,2020
42,9,448.4,10,2020
43,9,448.4,10,2020
44,9,1.0,10,2020
45,9,1.0,10,2020
46,9,1.0,10,2020
47,9,1.0,10,2020
48,9,1.0,10,2020
1,10,1.0,10,2020
2,10,1.0,10,2020
3,10,1.0,10,2020
4,10,1.0,10,2020
5,10,1.0,10,2020
6,10,1.0,10,2020
7,10,1.0,10,2020
8,10,1.0,10,2020
9,10,1.0,10,2020
10,10,1.0,10,2020
11,10,1.0,10,2020
12,10,1.0,10,2020
13,10,1.0,10,2020
14,10,1.0,10,2020
15,10,1.0,10,2020
16,10,1.0,10,2020
17,10,1.0,10,2020
18,10,1.0,10,2020
19,10,1.0,10,2020
20,10,1.0,10,2020
21,10,1.0,10,2020
22,10,1.0,10,2020
23,10,1.0,10,2020
24,10,1.0,10,2020
25,10,1.0,10,2020
26,10,1.0,10,2020
27,10,300.0,10,2020
28,10,686.5,10,2020
29,10,686.5,10,2020
30,10,686.5,10,2020
31,10,686.5,10,2020
32,10,700.0,10,2020
33,10,800.0,10,2020
34,10,800.0,10,2020
35,10,686.5,10,2020
36,10,930.6,10,2020
37,10,945.3,10,2020
38,10,800.0,10,2020
39,10,611.4,10,2020
40,10,448.4,10,2020
41,10,600.0,10,2020
42,10,611.4,10,2020
43,10,611.4,10,2020
44,10,448.4,10,2020
45,10,300.0,10,2020
46,10,1.0,10,2020
47,10,1.0,10,2020
48,10,1.0,10,2020
1,11,1.0,10,2020
2,11,1.0,10,2020
3,11,1.0,10,2020
4,11,1.0,10,2020
5,11,1.0,10,2020
6,11,1.0,10,2020
7,11,1.0,10,2020
8,11,1.0,10,2020
9,11,1.0,10,2020
10,11,1.0,10,2020
11,11,1.0,10,2020
12,11,1.0,10,2020
13,11,1.0,10,2020
14,11,1.0,10,2020
15,11,1.0,10,2020
16,11,1.0,10,2020
17,11,1.0,10,2020
18,11,1.0,10,2020
19,11,1.0,10,2020
20,11,1.0,10,2020
21,11,1.0,10,2020
22,11,1.0,10,2020
23,11,1.0,10,2020
24,11,1.0,10,2020
25,11,1.0,10,2020
26,11,1.0,10,2020
27,11,1.0,10,2020
28,11,1.0,10,2020
29,11,1.0,10,2020
30,11,1.0,10,2020
31,11,1.0,10,2020
32,11,1.0,10,2020
33,11,1.0,10,2020
34,11,1.0,10,2020
35,11,450.0,10,2020
36,11,889.2,10,2020
37,11,945.3,10,2020
38,11,686.5,10,2020
39,11,200.0,10,2020
40,11,1.0,10,2020
41,11,1.0,10,2020
42,11,1.0,10,2020
43,11,1.0,10,2020
44,11,1.0,10,2020
45,11,1.0,10,2020
46,11,1.0,10,2020
47,11,1.0,10,2020
48,11,1.0,10,2020
1,12,1.0,10,2020
2,12,1.0,10,2020
3,12,1.0,10,2020
4,12,1.0,10,2020
5,12,1.0,10,2020
6,12,1.0,10,2020
7,12,1.0,10,2020
8,12,1.0,10,2020
9,12,1.0,10,2020
10,12,1.0,10,2020
11,12,1.0,10,2020
12,12,1.0,10,2020
13,12,1.0,10,2020
14,12,1.0,10,2020
15,12,1.0,10,2020
16,12,1.0,10,2020
17,12,1.0,10,2020
18,12,1.0,10,2020
19,12,1.0,10,2020
20,12,1.0,10,2020
21,12,1.0,10,2020
22,12,1.0,10,2020
23,12,1.0,10,2020
24,12,1.0,10,2020
25,12,1.0,10,2020
26,12,1.0,10,2020
27,12,1.0,10,2020
28,12,1.0,10,2020
29,12,1.0,10,2020
30,12,611.4,10,2020
31,12,686.5,10,2020
32,12,889.2,10,2020
33,12,945.3,10,2020
34,12,945.3,10,2020
35,12,989.0,10,2020
36,12,1341.5,10,2020
37,12,1342.3,10,2020
38,12,945.3,10,2020
39,12,800.0,10,2020
40,12,686.4,10,2020
41,12,686.5,10,2020
42,12,800.0,10,2020
43,12,686.5,10,2020
44,12,686.4,10,2020
45,12,611.4,10,2020
46,12,1.0,10,2020
47,12,1.0,10,2020
48,12,1.0,10,2020
1,13,1.0,10,2020
2,13,1.0,10,2020
3,13,1.0,10,2020
4,13,1.0,10,2020
5,13,1.0,10,2020
6,13,1.0,10,2020
7,13,1.0,10,2020
8,13,1.0,10,2020
9,13,1.0,10,2020
10,13,1.0,10,2020
11,13,1.0,10,2020
12,13,1.0,10,2020
13,13,1.0,10,2020
14,13,1.0,10,2020
15,13,1.0,10,2020
16,13,1.0,10,2020
17,13,686.4,10,2020
18,13,686.4,10,2020
19,13,1.0,10,2020
20,13,1.0,10,2020
21,13,1.0,10,2020
22,13,448.4,10,2020
23,13,1.0,10,2020
24,13,1.0,10,2020
25,13,1.0,10,2020
26,13,1.0,10,2020
27,13,1.0,10,2020
28,13,1.0,10,2020
29,13,1.0,10,2020
30,13,1.0,10,2020
31,13,607.9,10,2020
32,13,800.0,10,2020
33,13,887.9,10,2020
34,13,930.6,10,2020
35,13,945.3,10,2020
36,13,963.0,10,2020
37,13,995.0,10,2020
38,13,899.0,10,2020
39,13,686.4,10,2020
40,13,607.9,10,2020
41,13,686.4,10,2020
42,13,607.9,10,2020
43,13,607.9,10,2020
44,13,1.0,10,2020
45,13,1.0,10,2020
46,13,1.0,10,2020
47,13,1.0,10,2020
48,13,1.0,10,2020
1,14,1.0,10,2020
2,14,1.0,10,2020
3,14,1.0,10,2020
4,14,1.0,10,2020
5,14,1.0,10,2020
6,14,1.0,10,2020
7,14,1.0,10,2020
8,14,1.0,10,2020
9,14,1.0,10,2020
10,14,1.0,10,2020
11,14,1.0,10,2020
12,14,1.0,10,2020
13,14,1.0,10,2020
14,14,1.0,10,2020
15,14,1.0,10,2020
16,14,1.0,10,2020
17,14,1.0,10,2020
18,14,1.0,10,2020
19,14,1.0,10,2020
20,14,1.0,10,2020
21,14,1.0,10,2020
22,14,1.0,10,2020
23,14,1.0,10,2020
24,14,1.0,10,2020
25,14,1.0,10,2020
26,14,1.0,10,2020
27,14,1.0,10,2020
28,14,1.0,10,2020
29,14,1.0,10,2020
30,14,1.0,10,2020
31,14,1.0,10,2020
32,14,1.0,10,2020
33,14,686.4,10,2020
34,14,686.5,10,2020
35,14,800.0,10,2020
36,14,887.9,10,2020
